websiteSku,graceSku,family,category,familyId,productGroupId,plateSha256,state,reason
GBTallRect10MtlRollBlkSh,GB-RCT-CLR-10ML-MRL-SBLK-02,Rectangle,Glass Bottle,rectangle-10ml-clear-13-415,kh79nfxrjrmbpg4thz4kspk5s58dp5c3,f1bbb7f9c416b740b677a6eeae74381f60b497553ecdea4b59af8c4afbb1ecbb,held_with_reason,ValueError: explicit component-layer mapping required
GBRect10RollGlSh,GB-RCT-CLR-10ML-ROL-SGLD-01,Rectangle,Glass Bottle,rectangle-10ml-clear-13-415,kh7ddwsy7tdsc2f6t43bckq1jx8dqkdk,5d016b6d8393d53e7ad98003a7983866a9085ce9cf7f3706c4cd00ca7819f5ed,held_with_reason,ValueError: explicit component-layer mapping required
GBEmp50AnSpMtSl,GB-EMP-CLR-50ML-ASP-MSLV,Empire,Glass Bottle,empire-50ml-clear-18-415,kh773xad8bj1bfanygqxxycs418dqj2g,b6d15a561a4674f7a02f105156a9a1ccee6932011d87d65d65265bbc0f56cbf4,kit_candidate,
Alu120mlLotionPumpBlack,AB-ALU-CLR-120ML-LPM-BLK,Aluminum Bottle,Aluminum Bottle,aluminum-bottle-120ml-clear-20-410,kh7bz2yn4z966h8x8qh3fftden8dqm8n,2eb108679f1425e7729c967d19000f6f0d8d4ed77e071a684645e912d228afff,held_with_reason,ValueError: explicit component-layer mapping required
CJAmb5mlSlCap,CJ-JAR-AMB-5ML-SLV,Cream Jar,Cream Jar,cream-jar-5ml-amber-27mm,kh7128a4cf04tkqx1q92g64ap58dq838,9b91e9bb215b99dd29723ab6d54bc60909a643f187b250c5553eae85b525e2cd,held_with_reason,ValueError: explicit component-layer mapping required
Spry15-415MattGl,CMP-SPR-GLD-15-415,Sprayer,Component,sprayer-15-415,kh747zg4hqexzjr02qh9h077s18dpb6d,f06524e54448a7a2e00e5adc5c8f63715d8119930406d02b1b7f81b1ee523d03,kit_not_applicable,Component product supplies a photographed part to container kits.
GB1mlAmbVBlk,GB-VIA-CLR-1ML,Vial,Glass Bottle,vial-1ml-amber-plug,kh73maqqqhnwt205gm7f5ds7118dqq4j,596acbbbf938625c5c27a63b1559e3e2b74c0280c26b46ba10ee1b334bbf75d6,held_with_reason,ValueError: hidden layer 3 requires source review
PB1ozClearcap,OTH-PLS-CLR-30ML,Plastic Bottle,Plastic Bottle,plastic-bottle-30ml-clear-13-415,kh782vydjf8gk0qchkxp761bxh8dphk5,1425cd267135a068563a031b79dc36af4bff45b58209d254e4321a6e357af856,held_with_reason,ValueError: non-pixel layer 3 requires source review
GBSleek5MtlRollBlkSh,GB-SLK-CLR-5ML-MRL-SBLK,Sleek,Glass Bottle,sleek-5ml-clear-13-415,kh75mpbn6k79b5321wfczhzbqx8dpdxv,a308f8d4fb02e0339a7266c380537b7278c258c66227270fd52445bb956d52df,held_with_reason,ValueError: explicit component-layer mapping required
GBElg15SpryCuMatt,GB-ELG-CLR-15ML-SPR-MCPR-01,Elegant,Glass Bottle,elegant-15ml-clear-13-415,kh7bnbnxp8pxpz8hsptkrhyyzh8dprb5,a40cd91f1f9aee5f8bae54d13d6e8aa2d11f2c807bd6ecb10ce5f1c83a52573b,held_with_reason,"ValueError: overcap alpha gate failed: {'transparentFraction': 0.9207, 'semiTransparentPixels': 4501, 'touchesOwnEdge': True}"
GBGrce55RdcrBrwnLthr,GB-GRC-CLR-55ML-RDC-BRLT,Grace,Glass Bottle,grace-55ml-clear-18-415,kh7001g5xc1rdpgrd984w29fas8dp75h,13e72cc6f632ffbe26c0563da60329731fdd606ca89a13f31377902cf817d757,held_with_reason,ValueError: explicit component-layer mapping required
LBRnd128LtnShnSl,LB-RND-CLR-128ML-LPM-SSLV,Round,Glass Bottle,round-128ml-clear-18-415,kh7bbrdzbfmhhqgmfz7t84qtpx8dpvb5,a8e1331f1d25371d9e708bd842a1da74464f4157ff244fa97095227a41831d45,kit_candidate,
Drp20-4002ozShnGlTrimBlkBulb,CMP-DRP-BKGD-20400-90,Dropper,Component,dropper-20-400,kh769q707yn2r1r3hzy1e20f458dpbh2,32fdd72007216e47b0a94656bf71ed3b5d90b1d0a5ca5af89c533430997f6639,kit_not_applicable,Component product supplies a photographed part to container kits.
LBElgFrst60LtnMtSl,LB-ELG-FRS-60ML-LPM-MSLV,Elegant,Glass Bottle,elegant-60ml-frosted-18-415,kh76qnxp8bd52252hzchbzzxx58dq1kw,d07eb6226e93dbfa5e0e585493aeb40007c3d59e9d1c933d2e87b7162a80cce4,held_with_reason,Qualified source still requires explicit component-layer mapping.
AnSpTsl18-415Pnk,CMP-SPR-PNK-18-415,Sprayer,Component,sprayer-18-415,kh7fgvmtebqfxc2mxkc08yd4xx8dpjy9,8117027adb40c0ac01e38da4fb44052f5590f94297a1ba2c3f8ad5ab1aac472f,kit_not_applicable,Component product supplies a photographed part to container kits.
GBRoyal13SpryGlSh,GB-RYL-CLR-13ML-SPR-SGLD,Royal,Glass Bottle,royal-13ml-clear-13-415,kh78gg0y786db54t4q27bnrq4n8dqdd0,c22910054da4e7b38893d80356e4e919088ca270e99783072c8643cf656bf3ab,held_with_reason,ValueError: explicit component-layer mapping required
GBCrcl15MtlRollSlSh,GB-CIR-CLR-15ML-MRL-SSLV,Circle,Glass Bottle,circle-15ml-clear-13-415,kh76jp2gja97pp27yt4q73bpvs8dpdw7,ab74c6559200345b8347fa6acbb0efdcdd6b846274e9284483bd6012e3f9b495,held_with_reason,Recovery plate does not match the current shoulder/color-corrected development front plate.
GBTulip6SprySlSh,GB-CYL-CLR-6ML-SPR-SSLV,Tulip,Glass Bottle,tulip-6ml-clear-13-415,kh79qpnesrkgxrj70b76ccefvs8dpy5k,302e6ee43f6333f5fe4f1ec7f29b38014b2d111b9afeedd4209f9311814ea0b4,held_with_reason,ValueError: explicit component-layer mapping required
GBEmp50AnSpGl,GB-EMP-CLR-50ML-ASP-GLD,Empire,Glass Bottle,empire-50ml-clear-18-415,kh773xad8bj1bfanygqxxycs418dqj2g,8e156f3afacda7a23f7ee99e6d682cedf754d561556c00712212097ab6798877,kit_candidate,
GBElg15RollGlMatt,GB-ELG-CLR-15ML-ROL-MGLD,Elegant,Glass Bottle,elegant-15ml-clear-13-415,kh7dr014bv0n0h54mxx45w7dpd8dpqwy,e4cd006e7f798cbac64706681ea1d8925101545ec3767484fbbacefdbf165c13,held_with_reason,Source recovery or identity reconciliation required: source_preflight:front source basename 'GBElg15MtlRollGlMatt' does not match website SKU 'GBElg15RollGlMatt'
AnSpTsl18-415Blk,CMP-SPR-BLK-18-415-02,Sprayer,Component,sprayer-18-415,kh7fgvmtebqfxc2mxkc08yd4xx8dpjy9,34cf52b0b154dc8c740c976bc5cc5b884207a7ae2d19a1318cf4cb36029a7694,kit_not_applicable,Component product supplies a photographed part to container kits.
GBSlk50SpryShnSl,GB-SLK-CLR-50ML-SPR-SSLV,Sleek,Glass Bottle,sleek-50ml-clear-18-415,kh7f475r9bmq4567vd4t1ndv4x8dqnqh,d6d72272caf95d6ef02909b03d9ccd6d9a3e7ce8a136631c079981359843812c,held_with_reason,ValueError: hidden layer 4 requires source review
GBTallCyl9MtlRollGlSh,GB-CYL-CLR-9ML-MRL-SGLD-02,Cylinder,Glass Bottle,cylinder-9ml-clear-13-415,kh78r3vqahaac36khdjgj336158dqj1x,22553ff302d63a19b57d3e8b45872438b0aa736a10c1e2ef1c1968c3be0e884b,kit_complete,
LBCrclFrst100LtnMtGl,LB-CIR-FRS-100ML-LPM-MGLD,Circle,Glass Bottle,circle-100ml-frosted-18-415,kh77bf5263pxmzrqmxj6ddwz498dpqjd,616609412454c1cd75a4301d08c61aaa086803e87bb0f538690f1f759d3c2375,kit_candidate,
GBSlk100AnSpTslLvn,GB-SLK-CLR-100ML-AST-LVN,Sleek,Glass Bottle,sleek-100ml-clear-18-415,kh76nk86sd0z98a69j67p5xnjh8dqv28,8de1cb99ff40a07be45c5f2b7bb29edca76a4115529002929cebf1ce2311254b,held_with_reason,ValueError: explicit component-layer mapping required
GBElgFrst60SpryShnBlk,GB-ELG-FRS-60ML-SPR-SBLK,Elegant,Glass Bottle,elegant-60ml-frosted-18-415,kh77zrxewnzan5a9ec3qchgq0x8dps7r,04045c5f7391d623a2066d5d216ad6890677ba664e1b1c3e35689fae40bfa14e,held_with_reason,Qualified source still requires explicit component-layer mapping.
GBSqr15RollGlSh,GB-SQR-CLR-15ML-ROL-SGLD,Square,Glass Bottle,square-15ml-clear-13-415,kh77mt8xzt1q6zqjrpdh047dbh8dpgj4,9d1dee2de06f1ecef8aac249a161dd05b65cab41293313ec53b3eac3cd84aede,held_with_reason,Source recovery or identity reconciliation required: source_preflight:front source basename 'GBSqr15MtlRollGlSh' does not match website SKU 'GBSqr15RollGlSh'
GBTulip6MtlRollGlSh,GB-CYL-CLR-6ML-MRL-SGLD,Tulip,Glass Bottle,tulip-6ml-clear-13-415,kh7ack9n008kwgs9vej2ks0jv18dpvkx,d9161a82855685e738e46125eab34bc38ca57e9c57d78acce67ebd3fe9a0e1a1,held_with_reason,ValueError: explicit component-layer mapping required
GBSQSTClear,GB-RCT-CLR-9ML-T-02,Rectangle,Glass Bottle,rectangle-9ml-clear-ground,kh7d9cvtpzaaq0pma35be5r89h8dqqqd,6445376e8f8de1120bc7eb7f687812f89938789e1aa90abc6773a0452ca36d74,held_with_reason,ValueError: explicit component-layer mapping required
LBRnd128LtnCu,LB-RND-CLR-128ML-LPM-CPR,Round,Glass Bottle,round-128ml-clear-18-415,kh7bbrdzbfmhhqgmfz7t84qtpx8dpvb5,c5071e0e59d7fe7a94bab74e67bf0ec1253790dea2966382e873f5389fd096a5,kit_candidate,
LBCrclFrst100LtnCu,LB-CIR-FRS-100ML-LPM-CPR,Circle,Glass Bottle,circle-100ml-frosted-18-415,kh77bf5263pxmzrqmxj6ddwz498dpqjd,384a0b7d9f802329d50c466f18a92eb7f82a0e7f8f22996759c8e762ca6dbf81,kit_candidate,
GBCrcl50AnSpTslLvn,GB-CIR-CLR-50ML-AST-LVN,Circle,Glass Bottle,circle-50ml-clear-18-415,kh7be3pgmd56yak02bdw222mcs8dp048,13b2c1d87b801faedc59e7e7d16826dafa74c77cb9cd8fa63b4db7c678e9caf9,held_with_reason,Qualified source still requires explicit component-layer mapping.
LBElgFrst100LtnMtGl,LB-ELG-FRS-100ML-LPM-MGLD,Elegant,Glass Bottle,elegant-100ml-frosted-18-415,kh76vdwbpkgp94qt4e9b7mptxs8dpjyj,112261f5cd2b1715a9fc5cdb9ac1b6e7fff8c96adb12b6488891fe595d08e3ba,kit_candidate,
GBCyl100RdcrMtSl,GB-CYL-CLR-100ML-RDC-MSLV,Cylinder,Glass Bottle,cylinder-100ml-clear-18-415,kh7b5x90f3rz96p0e6b4jr3dw58dq48f,6c7521ec559f74f341c26c557103f8d04be1d6f231883cb029421039e8407c07,kit_complete,
GBSpry3mlClBlk,GB-SPR-CLR-3ML-BLK,Cylinder,Glass Bottle,cylinder-3.3ml-clear-12mm,kh78ggmcz9yg9pqeshm10w52qs8dqgpd,24aeb2a1bc11fc779ead887d0e21de2f6bc24797265a95c9bac8901038f1beaa,held_with_reason,Master merged preview and physical layers disagree; retain verified plate.
GBElg15MtlRollBlkSh,GB-ELG-CLR-15ML-MRL-SBLK,Elegant,Glass Bottle,elegant-15ml-clear-13-415,kh7dr014bv0n0h54mxx45w7dpd8dpqwy,0683cbc7be6ca4e3f70f5360f0c8bdc4c8067f2314e6cb1468eeef5c077f3f88,kit_candidate,
GBRect10Sl,GB-RCT-CLR-10ML-SLV-T-01,Rectangle,Glass Bottle,rectangle-10ml-clear-13-415,kh775pnwzb9bj3gde31qe8vmxs8dqv1n,eae85bd7b4c18b508b59fed30cf5f1edb5ceabfaf1952ec956f5e9ab5d6dca6d,held_with_reason,ValueError: explicit component-layer mapping required
GBCyl100SpryCu,GB-CYL-CLR-100ML-SPR-CPR,Cylinder,Glass Bottle,cylinder-100ml-clear-18-415,kh7139212etrbkp0fphmrgdt6n8dq0p2,691bfad8f543b9b64268c66767cb4f2b7bedca2166f2764b12700222f7d80dbd,kit_complete,
GBRoyal13Sl,GB-VIA-CLR-13ML-SLV-T,Royal,Glass Bottle,royal-13ml-clear-13-415,kh7ffc6p83zt74536b8sdgcgn98dpevk,5a69bea3dc6a8d30e737ea114fcaf7f6fd0c0941f61579a5cc18adebdf61362f,held_with_reason,ValueError: explicit component-layer mapping required
GBTallCylFrst9SprySlMatt,GB-CYL-FRS-9ML-07,Cylinder,Glass Bottle,cylinder-9ml-frosted-13-415,kh764c7yt1jax42dt4fsqgg7ks8dpnj7,12ac293a951e4c57203700c8a53f6db287e9ccde76475743121c8e6342a8e933,kit_complete,
GBElgFrst100SpryMtSl,GB-ELG-FRS-100ML-SPR-MSLV,Elegant,Glass Bottle,elegant-100ml-frosted-18-415,kh73sm9kr4wbs9t2gs9yawcr798dqx6s,e7a8b14f1f2fc9871b06d11ee6b46ff2dfc6903fbbdfc735ac703511a9e94cd2,kit_candidate,
GBSleek8SpryGlMatt,GB-SLK-CLR-8ML-SPR-MGLD,Sleek,Glass Bottle,sleek-8ml-clear-13-415,kh70pab7t0r78xs4n2sq6kvxed8dqk5z,797fca2941bcfa28a50df05f4fdf21cfe57b1448f0b921d93d64402583902c39,held_with_reason,ValueError: explicit component-layer mapping required
GBCrcl15Sl,GB-CIR-CLR-15ML-SLV-T,Circle,Glass Bottle,circle-15ml-clear-13-415,kh71f2qdrxmec2vvqdb9nf7vxs8dq3qb,28239df653f650136b5e1c24d4a60cf5de631f9e50354d19e475d890e90e3d4f,held_with_reason,Recovery plate does not match the current shoulder/color-corrected development front plate.
GBRect10WhtSht,GB-RCT-WHT-10ML-WHT-S-01,Rectangle,Glass Bottle,rectangle-10ml-clear-13-415,kh775pnwzb9bj3gde31qe8vmxs8dqv1n,9880fb1596fc2acb3629851ea13918f003b2b18880b6252138314fef47ae38bb,held_with_reason,ValueError: explicit component-layer mapping required
CP13-415BlkSht,CMP-CAP-BLK-S-13-415,Roll-On Cap,Component,roll-on-cap-13-415,kh70j9764yw1zzge3ejxan8ygs8dqg27,c11ead23079d794d3bb41ca125dbafe66e07001312071e55e499c2f40bdf9072,kit_not_applicable,Component product supplies a photographed part to container kits.
GBRnd128SpryMtSl,GB-RND-CLR-128ML-SPR-MSLV,Round,Glass Bottle,round-128ml-clear-18-415,kh72zmkgadvw4xpbrefffcx77h8dpgf2,4f05b354875ee5586045f8d024918dcad8a24e81db45ed8e4171b2fae151af5b,kit_candidate,
GBElg30SlCap,GB-ELG-CLR-30ML-SLV-T,Elegant,Glass Bottle,elegant-30ml-clear-15-415,kh7b1y6w1rjjnpzv8bb1yxsv7n8dqwkc,01c30acd8f58b31394a5f11a97d661f4b5e3a02efabe4e1fba363b6c75c999b9,kit_candidate,
LBCrcl50LtnClOvrCap,LB-CIR-CLR-50ML-LPM-COCP,Circle,Glass Bottle,circle-50ml-clear-18-415,kh770trf92we2a9zeedfb68g7s8dpcfz,9a004fb670fff1a3d070f004bcb95453ea5ba46b4c31340a877bd26c22364d55,kit_candidate,
GBSqr15MtlRollGlMatt,GB-SQR-CLR-15ML-MRL-MGLD,Square,Glass Bottle,square-15ml-clear-13-415,kh77mt8xzt1q6zqjrpdh047dbh8dpgj4,4da0ea43ec682e88e0c4ebae906c17f94235c7df06d0adb7fabfa739816fcd84,held_with_reason,ValueError: explicit component-layer mapping required
AnSpTsl18-415IvyGl,CMP-SPR-IVGD-18-415-02,Sprayer,Component,sprayer-18-415,kh7fgvmtebqfxc2mxkc08yd4xx8dpjy9,67d45d26f00f5fa4b0e3d80de46ccf127c176f666a4d197c9d9dc687fab4f8cf,kit_not_applicable,Component product supplies a photographed part to container kits.
LBSlk100LtnMtSl,LB-SLK-CLR-100ML-LPM-MSLV,Sleek,Glass Bottle,sleek-100ml-clear-18-415,kh7abrjv9h124y59wn6cx3j7xn8dq2fd,4d71c7d81f87b60f697b0a6f096bd8ead8b0b190b374628554f09cee22708b98,held_with_reason,ValueError: explicit component-layer mapping required
GB1ozGenieCl,GB-GNI-CLR-32ML,Decorative,Glass Bottle,decorative-32ml-clear-ground,kh73pskzdy1rrnk6xg6rt2y2758dqyzd,32a07ccf004bd15b10f392c7f2dde216e7bb0fbd69d4899023b442aa349977e8,held_with_reason,ValueError: explicit component-layer mapping required
LBSlk50LtnShnSl,LB-SLK-CLR-50ML-LPM-SSLV,Sleek,Glass Bottle,sleek-50ml-clear-18-415,kh71pes4q2ga0kfn7bwa4689hx8dpkp7,d1dc7b007291e072df96f93ea23f8bf3e138eee73698c716e4a028215562237b,held_with_reason,ValueError: hidden layer 4 requires source review
Spry15-415Blk,CMP-SPR-BLK-15-415,Sprayer,Component,sprayer-15-415,kh747zg4hqexzjr02qh9h077s18dpb6d,1ade862107bc4bed1b734d3e1f84489362464910e1b658dbb9a0638f973fdf8f,kit_not_applicable,Component product supplies a photographed part to container kits.
GBTulipAmb5SpryBlkMatt,GB-CYL-AMB-5ML-SPR-MBLK,Tulip,Glass Bottle,tulip-5ml-amber-13-415,kh71b3veyygfz4z7spbempk5998dq3b5,037612372b3dff22ed263fe418a476845d63351b4801a1edcb6f0c90b2f4ecf1,held_with_reason,ValueError: explicit component-layer mapping required
GBBstnBlu1ozRollonGl,GB-BSR-BLU-30ML-RON-GLD,Boston Round,Glass Bottle,boston-round-30ml-cobalt-blue-20-400,kh77jqvwd4zc959n8zp80502658dq64d,b07a4f5def35b97f28e5a5ba6ae3ede6207e742abfc510635cb04cb90b296466,held_with_reason,Source recovery or identity reconciliation required: source_preflight:front source basename 'GBBstnBlu1ozMtlRollonGl' does not match website SKU 'GBBstnBlu1ozRollonGl'
GBTallCylFrst9Gl,GB-CYL-FRS-9ML-T-01,Cylinder,Glass Bottle,cylinder-9ml-frosted-13-415,kh79x3kb9scsk0bqmw5gwjwxp98dpfkn,7ca58491e38bbd33ce051fcf25c13e4208ac9ade5f9ec1bed08aefdf1698d2ca,kit_complete,
PB1ozSpryNat,CMP-SPR-CLR-30ML,Plastic Bottle,Plastic Bottle,plastic-bottle-30ml-clear-13-415,kh782vydjf8gk0qchkxp761bxh8dphk5,6bfb02af707014390a6671b4f639a217512eec648fafda5f6165450b6f1c1848,held_with_reason,ValueError: explicit component-layer mapping required
GBTallRect10SpryBlkMatt,GB-RCT-CLR-10ML-SPR-MBLK-02,Rectangle,Glass Bottle,rectangle-10ml-clear-13-415,kh72b3taxejvfbqg1bjn5xmhgs8dphj5,8979651f833f8221051114c0c881b537d85344cfbaae0587d073675e1b6892a7,held_with_reason,ValueError: explicit component-layer mapping required
GBBstn1ozWhtDrpShnSlTrim,GB-BSR-CLR-30ML-DRP-SSTR-T,Boston Round,Glass Bottle,boston-round-30ml-clear-20-400,kh70av3cknps9zwv11j1h53ag18dpb4z,52537eca5cabfd43163cc9d2b4965357198d80c0218989450c293b57ac84916a,held_with_reason,ValueError: explicit component-layer mapping required
GBCyl100AnSpRed,GB-CYL-CLR-100ML-ASP-RED,Cylinder,Glass Bottle,cylinder-100ml-clear-18-415,kh7et5w2k2brfdappr7wdgtepx8dqbw0,baf2f7abdf46d3761ee9203a44f30120e4b1b048b0fa43aed9843cf57599fc7d,kit_complete,
GBSleek5MtlRollPinkDot,GB-SLK-CLR-5ML-MRL-PKDT,Sleek,Glass Bottle,sleek-5ml-clear-13-415,kh75mpbn6k79b5321wfczhzbqx8dpdxv,f5fe7502ff4a331900d495086cf7388eed3ef914615016c4a21419ea35e85c3e,held_with_reason,ValueError: explicit component-layer mapping required
GBTallRect10MtlRollGlSh,GB-RCT-CLR-10ML-MRL-SGLD-02,Rectangle,Glass Bottle,rectangle-10ml-clear-13-415,kh79nfxrjrmbpg4thz4kspk5s58dp5c3,de597bfba590cf8e047c9c5a75b6116ae349ea66acad5bde53b2188d6b8dc163,held_with_reason,ValueError: explicit component-layer mapping required
GBTallCylFrst9RollSlMatt,GB-CYL-FRS-9ML-T-18,Cylinder,Glass Bottle,cylinder-9ml-frosted-13-415,kh7en6gmhng3tbc86e2pyxgb698dpsgp,321de20a2bc73cae98d847e11426081af6e0e904e97b55a9c99b9378b3890bb5,kit_complete,
GBBstn1ozMtlRollonMattSl,GB-BSR-CLR-30ML-MRO-MSLV,Boston Round,Glass Bottle,boston-round-30ml-clear-20-400,kh7beaghvaf5dggxbjxy0xe17n8dp7kv,88ff100cfbe3481e6190c3dfe0451897b7a72b17237692a2b814621288b9ad7a,held_with_reason,ValueError: explicit component-layer mapping required
GBEmp100AnSpTslIvyGl,GB-EMP-CLR-100ML-AST-IVGD,Empire,Glass Bottle,empire-100ml-clear-18-415,kh7bmpmvfzr721bz7gfz841y1x8dqn0y,1eed7e5913db2e365d3cfc5e9b2e3ffcdf92c15e0f0796654a18fb2e1d1a8d03,kit_candidate,
GBDiva30SpryCu,GB-DVA-CLR-30ML-SPR-CPR,Diva,Glass Bottle,diva-30ml-clear-18-415,kh77pjb5596y1axv0w1yj7yt6d8dp6gw,433ad7fb7b34725191d43cdbf896c10254ae4ce750429cb42f3599433b9cef33,kit_candidate,
GBTulipAmb5MtlRollGlMatt,GB-CYL-AMB-5ML-MRL-MGLD,Tulip,Glass Bottle,tulip-5ml-amber-13-415,kh77gyjb623mye6rq0r66ypynx8dqemv,370a4661bd119ba69fde0d15a4a2276e97414f7b684a910c32b520ab523ddc62,held_with_reason,ValueError: explicit component-layer mapping required
AnSp18-415Blk,CMP-SPR-BKSL-18-415-02,Sprayer,Component,sprayer-18-415,kh7ehawcs7bjtz8qvg8s9301d58dp341,6fbc95cd0b10116be9d6cf42bf4609401a4f1b131ed28277f014d7da8a8ea952,kit_not_applicable,Component product supplies a photographed part to container kits.
GBSqr15SpryGlMatt,GB-SQR-CLR-15ML-SPR-MGLD,Square,Glass Bottle,square-15ml-clear-13-415,kh702vwsrbfaac87n5cf0fnkj18dp38m,159cf06fa3c4ef2ef921c47244a7ce054d0e0a6e8b7f6e3117eea2407c1dccf1,held_with_reason,ValueError: explicit component-layer mapping required
GBRoyal13RollBlkSh,GB-RYL-CLR-13ML-ROL-SBLK,Royal,Glass Bottle,royal-13ml-clear-13-415,kh7aan510gwjs6x0qcvwsgc49n8dq8zt,202adbe85a12366f1a327eb903256b9688b425e9c550c28934e114fb990bd8c6,held_with_reason,Source recovery or identity reconciliation required: source_preflight:front source basename 'GBRoyal13MtlRollBlkSh' does not match website SKU 'GBRoyal13RollBlkSh'
GBCrcl100AnSpTslPnk,GB-CIR-CLR-100ML-AST-PNK,Circle,Glass Bottle,circle-100ml-clear-18-415,kh790g6nnexr4nnk1xw3s7akyn8dpmrv,746e00d3ec3efd6550e7886d078dcc095e08b54175ab7ee5f48889db011b3af8,held_with_reason,Qualified source still requires explicit component-layer mapping.
GBDiva100SpryShnGl,GB-DVA-CLR-100ML-SPR-SGLD,Diva,Glass Bottle,diva-100ml-clear-18-415,kh7a48eh9mj28e0apfz8g0mc6h8dpytx,61b01c9523ba3b63bf2e3d0a57a9e69e4d8e612e7604c951d11fc256fa7fd7eb,kit_candidate,
GBGrce55AnSpTslRed,GB-GRC-CLR-55ML-AST-RED,Grace,Glass Bottle,grace-55ml-clear-18-415,kh74n3sgwraejbd854a4h9d6158dqbzx,9a3535d88a6d8aa0adaae8caa38a7a75cb9a40401c6fe359050546d547a24b53,held_with_reason,ValueError: explicit component-layer mapping required
GBSleek5SpryCuMatt,GB-SLK-CLR-5ML-SPR-MCPR,Sleek,Glass Bottle,sleek-5ml-clear-13-415,kh79gv892wkqxwd6zh3zfz5ab18dqbq2,7c628b158e782ecd87b9e44199df33e4ede3e442e540ca095ef4e033f8982122,held_with_reason,ValueError: explicit component-layer mapping required
GBBstnAmb1ozRollonGl,GB-BSR-AMB-30ML-RON-GLD,Boston Round,Glass Bottle,boston-round-30ml-amber-20-400,kh78vztmsmmv18mr8cvbb01mxx8dq9kr,eceb3b6fd028736f77be0686027e7483266579f6080ab8fcf27b12cb0e513176,held_with_reason,Source recovery or identity reconciliation required: source_preflight:front source basename 'GBBstnAmb1ozMtlRollonGl' does not match website SKU 'GBBstnAmb1ozRollonGl'
LBDiva100LtnShnBlk,LB-DVA-CLR-100ML-LPM-SBLK,Diva,Glass Bottle,diva-100ml-clear-18-415,kh70z6v4n1wrbb723p1w716g1x8dp7e3,410c75332829d1ab830cf9a3d193242d6858d1658e6c24f11d47478c3c3dae4f,held_with_reason,Source recovery or identity reconciliation required: source_preflight:front source basename 'GBDiva100SpryShnBlk' does not match website SKU 'LBDiva100LtnShnBlk'
CPRoll13-415BlackDot,CMP-ROC-BLK-13415-DOT,Roll-On Cap,Component,roll-on-cap-13-415,kh7bdnfy7xtf0pqm9rc8aa8f9h8dqzme,5d1a02a29ece35a3dfda8b3ba084aa741d77af61fa98298d471d5c91423a0901,kit_not_applicable,Component product supplies a photographed part to container kits.
GB15ApthBlue,GB-APT-BLU-15ML-BLU-T,Apothecary,Glass Bottle,apothecary-15ml-cobalt-blue-ground,kh7dp3p5thfazwwn7gr5q66peh8dqnak,0da595fba46cf1621b08820fbe2acf4a3396cd1f572e1381cd59afda5f97aadd,held_with_reason,ValueError: hidden layer 1 requires source review
CJClr3,CJ-JAR-CLR-3ML,Cream Jar,Glass Jar,cream-jar-3ml-clear-20mm,kh732wspx17qfj4meaqqcdv9xd8dp6wm,cc5e320aff6880aca0ea2b8febcd88715fa3b211a7ee8e59e0b4c99f9bf36042,held_with_reason,ValueError: explicit component-layer mapping required
GBRect10SpryGlSh,GB-RCT-CLR-10ML-SPR-SGLD-01,Rectangle,Glass Bottle,rectangle-10ml-clear-13-415,kh70jx4n2jdrx5t1y2r3d5m4bd8dq1tq,892736bf9740966e56bb988863f72d0d438cded0c6a88f0b9ea8d0adc4569f76,held_with_reason,ValueError: explicit component-layer mapping required
GBTallCyl9MtlRollSlDot,GB-CYL-CLR-9ML-MRL-SLDT-02,Cylinder,Glass Bottle,cylinder-9ml-clear-13-415,kh78r3vqahaac36khdjgj336158dqj1x,c3233f1b43c1ef3a57db91f93cdd35d2cf44e86665b9452ed43e391fcf926ee5,kit_complete,
GBRoyal13SpryBluMatt,GB-RYL-CLR-13ML-SPR-MBLU,Royal,Glass Bottle,royal-13ml-clear-13-415,kh78gg0y786db54t4q27bnrq4n8dqdd0,f1cb91e6a722a163a4a971d94f00f292774ff25b99dc474708099fb09beaf148,held_with_reason,ValueError: explicit component-layer mapping required
GBCrcl30SpryShSl,GB-CIR-CLR-30ML-SPR-SSLV,Circle,Glass Bottle,circle-30ml-clear-15-415,kh72tpngha1jahjhkqxkxmfzgx8dpgm8,2642abb7c519f47dda45295f53cb4057dc0727fc9784c1a2de0f7174466184cf,kit_candidate,
GBCyl50MtlRollBlk,GB-CYL-BLK-50ML-MRL-BLK,Cylinder,Glass Bottle,cylinder-50ml-clear-16mm,kh7fmyczndr1hc4nn4jdv66w5s8dqtw2,7a6e1d385b13f64f62f7cf81344e3b02c2d000aa015e596fb9d717ef31bf592e,kit_complete,
GBEmp50AnSpTslIvyGl,GB-EMP-CLR-50ML-AST-IVGD,Empire,Glass Bottle,empire-50ml-clear-18-415,kh718de3tx1244dtaryp6gapqn8dpwem,09b4a9f61eb4223b805e2bcb2f618a38d18b4711cc512f15dacd2ffe214952ef,kit_candidate,
LBCrcl100LtnShnSl,LB-CIR-CLR-100ML-LPM-SSLV,Circle,Glass Bottle,circle-100ml-clear-18-415,kh79gtx8hrwc7f2fjqkf342fxd8dq2jh,557aa9e58a501bae4015240522a2cdfc8cdc44ae49da92fcef7ee1e206d30ee7,kit_candidate,
