role,sku,family,status,desktopCandidates,clientCandidates,sourceUrl
assembly,GBCrcl100AnSpTslWht,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /5. Circle Glass Bottle 100ml (clear)/1. Circle Glass 100ml PSD/45. GBCrcl100AnSpTslWht.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/21. Tassels/Original Tassels/45. GBCrcl100AnSpTslWht.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/21. Tassels/Updated Tassels/45. GBCrcl100AnSpTslWht.psd,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-white-vintage-style-sprayer-with-tassel-shiny-silver-collar
assembly,GBCrcl15RollBlkDot,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/17. Circle 15ml/1. Circle 15ml (Uncapped) PSD /27. GBCrcl15RollBlkDot.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/17. Circle 15ml/2. Circle 15ml (Capped) PSD/27. GBCrcl15RollBlkDot.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/24. 13-415 Bottles Capped Images/2. Circle 15ml (Capped) PSD/27. GBCrcl15RollBlkDot.psd,https://www.bestbottles.com/product/circle-design-15-ml-bottle-plastic-roller-ball-plug-black-shiny-cap-with-dots
assembly,GBCrcl100AnSpTslMtSl,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /5. Circle Glass Bottle 100ml (clear)/1. Circle Glass 100ml PSD/49. GBCrcl100AnSpTslMtSl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/21. Tassels/Original Tassels/49. GBCrcl100AnSpTslMtSl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/21. Tassels/Updated Tassels/49. GBCrcl100AnSpTslMtSl.psd,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-matte-silver-vintage-style-sprayer-with-tassel-matte-silver-collar
assembly,GBCrclFrst100AnSpGl,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /6. Circle (frosted) 100ml/1. Circle Frst 100ml PSD/37. GBCrclFrst100AnSpGl.psd,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-gold-vintage-style-sprayer-shiny-gold-collar-cap
assembly,GBCrclFrst100AnSpIvyGl,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /6. Circle (frosted) 100ml/1. Circle Frst 100ml PSD/38. GBCrclFrst100AnSpIvyGl.psd,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-gold-collar-cap
assembly,GBCrclFrst100AnSpLvn,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /6. Circle (frosted) 100ml/1. Circle Frst 100ml PSD/33. GBCrclFrst100AnSpLvn.psd,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-lavender-vintage-style-bulb-sprayer-shiny-silver-collar-cap
assembly,GBCrclFrst100AnSpPnk,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /6. Circle (frosted) 100ml/1. Circle Frst 100ml PSD/34.  GBCrclFrst100AnSpPnk.psd,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-pink-vintage-style-bulb-sprayer-shiny-gold-collar-cap
assembly,GBCrclFrst100AnSpRed,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /6. Circle (frosted) 100ml/1. Circle Frst 100ml PSD/41. GBCrclFrst100AnSpRed.psd,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-red-vintage-style-bulb-sprayer-shiny-silver-collar-cap
assembly,GBCrclFrst100AnSpMtSl,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /6. Circle (frosted) 100ml/1. Circle Frst 100ml PSD/35. GBCrclFrst100AnSpMtSl.psd,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-matte-silver-vintage-style-sprayer-matte-silver-collar-cap
assembly,GBCrclFrst100AnSpWht,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /6. Circle (frosted) 100ml/1. Circle Frst 100ml PSD/40. GBCrclFrst100AnSpWht.psd,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-white-vintage-style-bulb-sprayer-shiny-silver-collar-cap
assembly,GBCrclFrst100AnSpIvySl,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /6. Circle (frosted) 100ml/1. Circle Frst 100ml PSD/36. GBCrclFrst100AnSpIvySl.psd,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-silver-collar-cap
assembly,GBCrclFrst100AnSpTslIvyGl,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /6. Circle (frosted) 100ml/1. Circle Frst 100ml PSD/43. GBCrclFrst100AnSpTslIvyGl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/21. Tassels/Updated Tassels/43. GBCrclFrst100AnSpTslIvyGl.psd,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-gold-collar
assembly,GBCrclFrst100AnSpTslIvySl,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /6. Circle (frosted) 100ml/1. Circle Frst 100ml PSD/44. GBCrclFrst100AnSpTslIvySl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/21. Tassels/Updated Tassels/44. GBCrclFrst100AnSpTslIvySl.psd,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-silver-collar
assembly,GBCrclFrst100AnSpTslGl,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /6. Circle (frosted) 100ml/1. Circle Frst 100ml PSD/50. GBCrclFrst100AnSpTslGl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/21. Tassels/Original Tassels/50. GBCrclFrst100AnSpTslGl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/21. Tassels/Updated Tassels/50. GBCrclFrst100AnSpTslGl.psd,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-gold-vintage-style-sprayer-with-tassel-shiny-gold-collar
assembly,GBCrclFrst100AnSpTslLvn,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /6. Circle (frosted) 100ml/1. Circle Frst 100ml PSD/42. GBCrclFrst100AnSpTslLvn.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/21. Tassels/Original Tassels/42. GBCrclFrst100AnSpTslLvn.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/21. Tassels/Updated Tassels/42. GBCrclFrst100AnSpTslLvn.psd,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-lavender-vintage-style-sprayer-with-tassel-shiny-silver-collar
assembly,GBCrclFrst100AnSpTslPnk,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /6. Circle (frosted) 100ml/1. Circle Frst 100ml PSD/46. GBCrclFrst100AnSpTslPnk.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/21. Tassels/Original Tassels/46. GBCrclFrst100AnSpTslPnk.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/21. Tassels/Updated Tassels/46. GBCrclFrst100AnSpTslPnk.psd,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-pink-vintage-style-sprayer-with-tassel-shiny-gold-collar
assembly,GBCrclFrst100AnSpTslRed,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /6. Circle (frosted) 100ml/1. Circle Frst 100ml PSD/47. GBCrclFrst100AnSpTslRed.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/21. Tassels/Original Tassels/47. GBCrclFrst100AnSpTslRed.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/21. Tassels/Updated Tassels/47. GBCrclFrst100AnSpTslRed.psd,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-red-vintage-style-sprayer-with-tassel-shiny-silver-collar
assembly,GBCrclFrst100AnSpTslWht,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /6. Circle (frosted) 100ml/1. Circle Frst 100ml PSD/45. GBCrclFrst100AnSpTslWht.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/21. Tassels/Original Tassels/45. GBCrclFrst100AnSpTslWht.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/21. Tassels/Updated Tassels/45. GBCrclFrst100AnSpTslWht.psd,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-white-vintage-style-sprayer-with-tassel-shiny-silver-collar
assembly,GBCrclFrst100AnSpTslMtSl,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /6. Circle (frosted) 100ml/1. Circle Frst 100ml PSD/49. GBCrclFrst100AnSpTslMtSl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/21. Tassels/Updated Tassels/49. GBCrclFrst100AnSpTslMtSl.psd,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-matte-silver-vintage-style-sprayer-with-tassel-matte-silver-collar
assembly,LBCrcl50LtnMtGl,Circle,"source candidates located; identity, layers and per-bottle fit require review",,"/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /31. Capped & Uncapped, 18-415 Lotion and Sprayers/Capped/4.  50ml Circle, Ltn & Spr, Capped/12. LBCrcl50LtnMtGl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /4. Circle Glass 50ml/1. Circle Glass 50ml PSD/12. LBCrcl50LtnMtGl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /4. Circle Glass 50ml/1. Circle Glass 50ml PSD/14. LBCrcl50LtnMtGl.psd",https://www.bestbottles.com/product/circle-design-50-ml-glass-bottle-matte-gold-lotion-pump-and-cap
assembly,GBCrcl50RdcrShnSl,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /4. Circle Glass 50ml/1. Circle Glass 50ml PSD/7. GBCrcl50RdcrShnSl.psd,https://www.bestbottles.com/product/circle-design-50-ml-glass-bottle-reducer-shiny-silver-cap
assembly,LBCrcl50LtnShnGl,Circle,"source candidates located; identity, layers and per-bottle fit require review",,"/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /31. Capped & Uncapped, 18-415 Lotion and Sprayers/Capped/4.  50ml Circle, Ltn & Spr, Capped/18. LBCrcl50LtnShnGl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /4. Circle Glass 50ml/1. Circle Glass 50ml PSD/16. LBCrcl50LtnShnGl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /4. Circle Glass 50ml/1. Circle Glass 50ml PSD/18. LBCrcl50LtnShnGl.psd",https://www.bestbottles.com/product/circle-design-50-ml-glass-bottle-shiny-gold-lotion-pump-and-cap
assembly,LBCrcl50LtnShnBlk,Circle,"source candidates located; identity, layers and per-bottle fit require review",,"/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /31. Capped & Uncapped, 18-415 Lotion and Sprayers/Capped/4.  50ml Circle, Ltn & Spr, Capped/22. LBCrcl50LtnShnBlk.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /4. Circle Glass 50ml/1. Circle Glass 50ml PSD/20. LBCrcl50LtnShnBlk.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /4. Circle Glass 50ml/1. Circle Glass 50ml PSD/22. LBCrcl50LtnShnBlk.psd",https://www.bestbottles.com/product/circle-design-50-ml-glass-bottle-shiny-black-lotion-pump-and-cap
assembly,GBCrcl50RdcrShnGl,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /4. Circle Glass 50ml/1. Circle Glass 50ml PSD/1. GBCrcl50RdcrShnGl.psd,https://www.bestbottles.com/product/circle-design-50-ml-glass-bottle-reducer-shiny-gold-cap
assembly,LBCrcl50LtnMtSl,Circle,"source candidates located; identity, layers and per-bottle fit require review",,"/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /31. Capped & Uncapped, 18-415 Lotion and Sprayers/Capped/4.  50ml Circle, Ltn & Spr, Capped/26. LBCrcl50LtnMtSl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /4. Circle Glass 50ml/1. Circle Glass 50ml PSD/25. LBCrcl50LtnMtSl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /4. Circle Glass 50ml/1. Circle Glass 50ml PSD/26. LBCrcl50LtnMtSl.psd",https://www.bestbottles.com/product/circle-design-50-ml-glass-bottle-matte-silver-lotion-pump-and-cap
assembly,GBCrcl50RdcrIvyLthr,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /4. Circle Glass 50ml/1. Circle Glass 50ml PSD/55. GBCrcl50RdcrIvyLthr.psd,https://www.bestbottles.com/product/circle-design-50-ml-glass-bottle-reducer-ivory-faux-leather-cap
assembly,LBCrcl50LtnShnSl,Circle,"source candidates located; identity, layers and per-bottle fit require review",,"/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /31. Capped & Uncapped, 18-415 Lotion and Sprayers/Capped/4.  50ml Circle, Ltn & Spr, Capped/32. LBCrcl50LtnShnSl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /4. Circle Glass 50ml/1. Circle Glass 50ml PSD/31. LBCrcl50LtnShnSl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /4. Circle Glass 50ml/1. Circle Glass 50ml PSD/32. LBCrcl50LtnShnSl.psd",https://www.bestbottles.com/product/circle-design-50-ml-glass-bottle-shiny-silver-lotion-pump-and-cap
assembly,GBCrcl50RdcrPnkLthr,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /4. Circle Glass 50ml/1. Circle Glass 50ml PSD/54. GBCrcl50RdcrPnkLthr.psd,https://www.bestbottles.com/product/circle-design-50-ml-glass-bottle-reducer-pink-faux-leather-cap
assembly,LBCrcl50LtnCu,Circle,"source candidates located; identity, layers and per-bottle fit require review",,"/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /31. Capped & Uncapped, 18-415 Lotion and Sprayers/Capped/4.  50ml Circle, Ltn & Spr, Capped/59. LBCrcl50LtnCu.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /4. Circle Glass 50ml/1. Circle Glass 50ml PSD/58. LBCrcl50LtnCu.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /4. Circle Glass 50ml/1. Circle Glass 50ml PSD/59. LBCrcl50LtnCu.psd",https://www.bestbottles.com/product/circle-design-50-ml-glass-bottle-matte-copper-lotion-pump-and-cap
assembly,GBCrcl50RdcrShnBlkTall,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /4. Circle Glass 50ml/1. Circle Glass 50ml PSD/2. GBCrcl50RdcrShnBlkTall.psd,https://www.bestbottles.com/product/circle-design-50-ml-glass-bottle-reducer-tall-black-shiny-cap
assembly,LBCrclFrst50LtnMtGl,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /30. Circle (Frosted) Glass 50ml/1. Circle (Frosted) Glass 50ml/12. LBCrclFrst50LtnMtGl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /30. Circle (Frosted) Glass 50ml/1. Circle (Frosted) Glass 50ml/14. LBCrclFrst50LtnMtGl.psd,https://www.bestbottles.com/product/circle-design-50-ml-frosted-glass-bottle-matte-gold-lotion-pump-and-cap
assembly,GBCrcl50RdcrShnBlk,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /4. Circle Glass 50ml/1. Circle Glass 50ml PSD/3. GBCrcl50RdcrShnBlk.psd,https://www.bestbottles.com/product/circle-design-50-ml-glass-bottle-reducer-black-shiny-cap
assembly,LBCrclFrst50LtnShnGl,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /30. Circle (Frosted) Glass 50ml/1. Circle (Frosted) Glass 50ml/16. LBCrclFrst50LtnShnGl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /30. Circle (Frosted) Glass 50ml/1. Circle (Frosted) Glass 50ml/18. LBCrclFrst50LtnShnGl.psd,https://www.bestbottles.com/product/circle-design-50-ml-frosted-glass-bottle-shiny-gold-lotion-pump-and-cap
assembly,GBCrcl50RdcrBrwnLthr,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /4. Circle Glass 50ml/1. Circle Glass 50ml PSD/5. GBCrcl50RdcrBrwnLthr.psd,https://www.bestbottles.com/product/circle-design-50-ml-glass-bottle-reducer-brown-faux-leather-cap
assembly,LBCrclFrst50LtnShnBlk,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /30. Circle (Frosted) Glass 50ml/1. Circle (Frosted) Glass 50ml/20. LBCrclFrst50LtnShnBlk.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /30. Circle (Frosted) Glass 50ml/1. Circle (Frosted) Glass 50ml/22. LBCrclFrst50LtnShnBlk.psd,https://www.bestbottles.com/product/circle-design-50-ml-frosted-glass-bottle-shiny-black-lotion-pump-and-cap
assembly,GBCrcl50RdcrLBrwnLthr,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /4. Circle Glass 50ml/1. Circle Glass 50ml PSD/6. GBCrcl50RdcrLBrwnLthr.psd,https://www.bestbottles.com/product/circle-design-50-ml-glass-bottle-reducer-light-brown-faux-leather-cap
assembly,LBCrclFrst50LtnMtSl,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /30. Circle (Frosted) Glass 50ml/1. Circle (Frosted) Glass 50ml/25. LBCrclFrst50LtnMtSl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /30. Circle (Frosted) Glass 50ml/1. Circle (Frosted) Glass 50ml/26. LBCrclFrst50LtnMtSl.psd,https://www.bestbottles.com/product/circle-design-50-ml-frosted-glass-bottle-matte-silver-lotion-pump-and-cap
assembly,GBCrcl50RdcrMtSlTall,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /4. Circle Glass 50ml/1. Circle Glass 50ml PSD/8. GBCrcl50RdcrMtSlTall.psd,https://www.bestbottles.com/product/circle-design-50-ml-glass-bottle-reducer-tall-silver-matte-cap
assembly,LBCrclFrst50LtnShnSl,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /30. Circle (Frosted) Glass 50ml/1. Circle (Frosted) Glass 50ml/31. LBCrclFrst50LtnShnSl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /30. Circle (Frosted) Glass 50ml/1. Circle (Frosted) Glass 50ml/32. LBCrclFrst50LtnShnSl.psd,https://www.bestbottles.com/product/circle-design-50-ml-frosted-glass-bottle-shiny-silver-lotion-pump-and-cap
assembly,GBCrcl50RdcrWht,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /4. Circle Glass 50ml/1. Circle Glass 50ml PSD/10. GBCrcl50RdcrWht.psd,https://www.bestbottles.com/product/circle-design-50-ml-glass-bottle-reducer-white-cap
assembly,LBCrclFrst50LtnCu,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /30. Circle (Frosted) Glass 50ml/1. Circle (Frosted) Glass 50ml/58. LBCrclFrst50LtnCu.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /30. Circle (Frosted) Glass 50ml/1. Circle (Frosted) Glass 50ml/59. LBCrclFrst50LtnCu.psd,https://www.bestbottles.com/product/circle-design-50-ml-frosted-glass-bottle-matte-copper-lotion-pump-and-cap
assembly,GBCrcl50RdcrMtSl,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /4. Circle Glass 50ml/1. Circle Glass 50ml PSD/9. GBCrcl50RdcrMtSl.psd,https://www.bestbottles.com/product/circle-design-50-ml-glass-bottle-reducer-silver-matte-cap
assembly,GBCrclFrst50RdcrShnGl,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /30. Circle (Frosted) Glass 50ml/1. Circle (Frosted) Glass 50ml/1. GBCrclFrst50RdcrShnGl.psd,https://www.bestbottles.com/product/circle-design-50-ml-frosted-glass-bottle-reducer-shiny-gold-cap
assembly,GBCrcl15MtlRollBlkDot,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/17. Circle 15ml/1. Circle 15ml (Uncapped) PSD /26. GBCrcl15MtlRollBlkDot.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/17. Circle 15ml/2. Circle 15ml (Capped) PSD/26. GBCrcl15MtlRollBlkDot.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/24. 13-415 Bottles Capped Images/2. Circle 15ml (Capped) PSD/26. GBCrcl15MtlRollBlkDot.psd,https://www.bestbottles.com/product/circle-design-15-ml-bottle-metal-roller-ball-plug-black-shiny-cap-with-dots
assembly,GBCrclFrst50RdcrShnBlkTall,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /30. Circle (Frosted) Glass 50ml/1. Circle (Frosted) Glass 50ml/2. GBCrclFrst50RdcrShnBlkTall.psd,https://www.bestbottles.com/product/circle-design-50-ml-frosted-glass-bottle-reducer-tall-black-shiny-cap
assembly,GBCrclFrst50RdcrShnBlk,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /30. Circle (Frosted) Glass 50ml/1. Circle (Frosted) Glass 50ml/3. GBCrclFrst50RdcrShnBlk.psd,https://www.bestbottles.com/product/circle-design-50-ml-frosted-glass-bottle-reducer-black-shiny-cap
assembly,GBCrclFrst50RdcrBrwnLthr,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /30. Circle (Frosted) Glass 50ml/1. Circle (Frosted) Glass 50ml/5. GBCrclFrst50RdcrBrwnLthr.psd,https://www.bestbottles.com/product/circle-design-50-ml-frosted-glass-bottle-reducer-brown-faux-leather-cap
assembly,GBCrclFrst50RdcrLBrwnLthr,Circle,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /30. Circle (Frosted) Glass 50ml/1. Circle (Frosted) Glass 50ml/6. GBCrclFrst50RdcrLBrwnLthr.psd,https://www.bestbottles.com/product/circle-design-50-ml-frosted-glass-bottle-reducer-light-brown-faux-leather-cap
