record_scope,id,category,family,website_sku,grace_sku,item_name,in_stock,live_media_status,exact_plate_assigned,psd_state,psd_path,legacy_product_url,legacy_product_delivery,legacy_image_url,legacy_image_delivery,legacy_image_identity,generation_reference_ready,recovery_action
current_catalog,BB-SP-000-0251,Component,Sprayer,Spry17-415MattSl,CMP-SPR-SLV-17-415,"Matte silver collar sprayer, Thread size 17-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/13. 17-415 Spray/12. Spry17-415MattSl.psd,https://www.bestbottles.com/product/spray-top-matte-silver-color-17-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/Spry17-415MattSl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0092,Component,Sprayer,AnSpTsl18-415Pnk,CMP-SPR-GDPKSLWH-18-415-02,"Pink, Antique or Vintage style bulb sprayer with Gold fittings and tassel. Thread Size 18-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/10. 18-415 Ansp Tsl/39. AnspTsl18-415Pnk.psd,https://www.bestbottles.com/product/Vintage-antique-bulb-sprayer-pink-Tassel,healthy,https://www.bestbottles.com/images/store/enlarged_pics/AnSpTsl18-415Pnk.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0241,Component,Sprayer,PB10SpryNat,CMP-SPR-CLR-10ML,Plastic Bottle with Clear Spray Top and Clear Cap. Capacity: 10ml (1/3oz),True,remote_only_healthy,no,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/18. Perfume Glass Bottles with Metal Decoration/PB10SpryNat.psd,https://www.bestbottles.com/product/Plastic-Bottle-Clear-Natural-sprayer-10ml,healthy,https://www.bestbottles.com/images/store/enlarged_pics/PB10SpryNat.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0242,Component,Sprayer,PB1ozSpryNat,CMP-SPR-CLR-30ML,Plastic Bottle with Clear Spray Top and Clear Cap. Capacity: 1oz (28ml).,True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/18. Perfume Glass Bottles with Metal Decoration/PB1ozSpryNat..psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/18. Perfume Glass Bottles with Metal Decoration/PB1ozSpryNat.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/17. Additional Bottles/PB1ozSpryNat.psd,https://www.bestbottles.com/product/Plastic-Bottle-container-Clear-Natural-sprayer-1oz,healthy,https://www.bestbottles.com/images/store/enlarged_pics/PB1ozSpryNat.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0243,Component,Sprayer,PB1ozSprySl,CMP-SPR-SLV-,Plastic Bottle with Silver Spray Top and Clear Cap. Capacity: 1oz (30ml).,True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Plastic-bottle-container-clear-Silver-sprayer-1oz,healthy,https://www.bestbottles.com/images/store/enlarged_pics/PB1ozSprySl.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-SP-000-0072,Component,Sprayer,AnSp18-415Red,CMP-SPR-RDSL-18-415-02,Red Antique or Vintage style bulb sprayer with silver fittings. Thread Size 18-415,True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/9. 18-415 Ansp /31. Ansp18-415Red.psd,https://www.bestbottles.com/product/Vintage-antique-bulb-sprayer-red,healthy,https://www.bestbottles.com/images/store/enlarged_pics/AnSp18-415Red.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0094,Component,Sprayer,AnSpTsl18-415Red,CMP-SPR-RDSLWH-18-415-02,"Red, Antique or Vintage style bulb sprayer with Silver fittings and tassel. Thread Size 18-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/10. 18-415 Ansp Tsl/40. AnspTsl18-415Red.psd,https://www.bestbottles.com/product/Vintage-antique-bulb-sprayer-red-Tassel,healthy,https://www.bestbottles.com/images/store/enlarged_pics/AnSpTsl18-415Red.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0244,Component,Sprayer,Spry15-415Blk,CMP-SPR-BLK-15-415,"Shiny Black Fine Mist Sprayer, Thread size 15-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/16. 15-415 Sprayer/1. Spry15-415Blk.psd,https://www.bestbottles.com/product/spray-top-shiny-black-color-15-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/Spry15-415Blk.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0215,Component,Sprayer,Spry18-415ShnBlk,CMP-SPR-SHBK-18-415-06,"Shiny Black collar sprayer, Thread size 18-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/7. 18-415 Sprayers /13. Spry18-415ShnBlk.psd,https://www.bestbottles.com/product/spray-top-shiny-black-color-18-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/Spry18-415ShnBlk.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0247,Component,Sprayer,Spry15-415ShnGl,CMP-SPR-SGLD-15-415,"Shiny Gold Fine Mist Sprayer, Thread size 15-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/16. 15-415 Sprayer/2. Spry15-415ShnGl.psd,https://www.bestbottles.com/product/spray-top-shiny-gold-color-15-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/Spry15-415ShnGl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0217,Component,Sprayer,Spry18-415ShnGl,CMP-SPR-SHGD-18-415-05,"Shiny Gold collar sprayer, Thread size 18-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/7. 18-415 Sprayers /12. Spry18-415ShnGl.psd,https://www.bestbottles.com/product/spray-top-shiny-gold-color-18-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/Spry18-415ShnGl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0248,Component,Sprayer,Spry15-415ShnSl,CMP-SPR-SSLV-15-415,"Shiny Silver Fine Mist Sprayer, Thread size 15-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/16. 15-415 Sprayer/3. Spry15-415ShnSl.psd,https://www.bestbottles.com/product/spray-top-shiny-silver-color-15-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/Spry15-415ShnSl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0220,Component,Sprayer,Spry18-415ShnSl,CMP-SPR-SHSL-18-415-06,"Shiny Silver collar sprayer, Thread size 18-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/7. 18-415 Sprayers /15. Spry18-415ShnSl.psd,https://www.bestbottles.com/product/spray-top-shiny-silver-color-18-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/Spry18-415ShnSl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0117,Component,Sprayer,CP13-415SpryBlkSh,CMP-SPR-SHBK-13-415-07,"Shiny black Fine Mist Sprayer, Thread size 13-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/25. Caps 13-415/13415 Sprayers/3. CP13-415SpryBlkSh.psd,https://www.bestbottles.com/product/spray-top-shiny-black-13-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CP13-415SpryBlkSh.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0249,Component,Sprayer,Spry17-415Blk,CMP-SPR-BLK-17-415-01,"Shiny black collar sprayer, Thread size 17-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/13. 17-415 Spray/13. Spry17-415Blk.psd,https://www.bestbottles.com/product/spray-top-black-trim-color-17-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/Spry17-415Blk.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0129,Component,Sprayer,CP13-415SpryGlSh,CMP-SPR-SHGD-13-415-07,"Shiny gold Fine Mist Sprayer, Thread size 13-415",True,remote_only_healthy,no,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/25. Caps 13-415/13415 Sprayers/5. CP13-415SpryGlSh.psd,https://www.bestbottles.com/product/spray-top-shiny-gold-13-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CP13-415SpryGlSh.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0250,Component,Sprayer,Spry17-415Gl,CMP-SPR-SGLD-17-415,"Shiny gold collar sprayer, Thread size 17-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/13. 17-415 Spray/11. Spry17-415Gl.psd,https://www.bestbottles.com/product/spray-top-gold-color-17-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/Spry17-415Gl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0252,Component,Sprayer,Spry17-415Red,CMP-SPR-RED-17-415,"Shiny red collar sprayer, Thread size 17-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/13. 17-415 Spray/15. Spry17-415Red.psd,https://www.bestbottles.com/product/spray-top-red-color-17-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/Spry17-415Red.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0136,Component,Sprayer,CP13-415SprySlSh,CMP-SPR-SHSL-13-415-07,"Shiny silver Fine Mist Sprayer, Thread size 13-415",True,remote_only_healthy,no,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/25. Caps 13-415/13415 Sprayers/8 CP13-415SprySlSh.psd,https://www.bestbottles.com/product/spray-top-shiny-silver-13-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CP13-415SprySlSh.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0253,Component,Sprayer,Spry17-415ShnSl,CMP-SPR-SSLV-17-415,"Shiny silver collar sprayer, Thread size 17-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/13. 17-415 Spray/14. Spry17-415ShnSl.psd,https://www.bestbottles.com/product/spray-top-shiny-silver-color-17-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/Spry17-415ShnSl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0254,Component,Sprayer,Spry17-415Tur,CMP-SPR-CLR-17-415,"Shiny turquoise collar sprayer, Thread size 17-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/13. 17-415 Spray/16. Spry17-415Tur.psd,https://www.bestbottles.com/product/spray-top-turquoise-color-17-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/Spry17-415Tur.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0096,Component,Sprayer,AnSpTsl18-415Wht,CMP-SPR-SLWH-18-415-04,White Antique or Vintage style bulb sprayer with silver fittings and tassel. Thread Size 18-415,True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/10. 18-415 Ansp Tsl/38. AnspTsl18-415Wht.psd,https://www.bestbottles.com/product/Vintage-antique-bulb-sprayer-white-Tassel,healthy,https://www.bestbottles.com/images/store/enlarged_pics/AnSpTsl18-415Wht.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0077,Component,Sprayer,AnSp18-415Wht,CMP-SPR-SLWH-18-415-02,White Antique or Vintage style bulb sprayer with silver fittings. Thread Size 18-415,True,remote_only_healthy,no,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/9. 18-415 Ansp /30. Ansp18-415Wht.psd,https://www.bestbottles.com/product/Vintage-antique-bulb-sprayer-white,healthy,https://www.bestbottles.com/images/store/enlarged_pics/AnSp18-415Wht.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,NEW-CREAMJARAMB5MLSLCAP,Component,Unclassified component,CreamJarAmb5mlSlcap,BB-CREAMJARAMB5MLSLCAP,"Cream glass jar style 5 ml amber bottle with silver cap . For use with body butters, creams, and thick lotions. Small trial or sample size. Great for promotions. Price each",True,remote_only_healthy,no,verified_legacy_image_filename_alias,"/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/14. Cream Jars/Uncapped/12.  Jar Amb, Silver Cap 5ml/CJAmb5mlSlCap.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/14. Cream Jars/Capped/12.  Jar Amb, Silver Cap 5ml/CJAmb5mlSlCap.psd",https://www.bestbottles.com/product/cream-jar-style-5-ml-amber-glass-bottle-silver-cap,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CJAmb5mlSlCap.gif,healthy,filename_mismatch_needs_review,no,use_master_psd
current_catalog,NEW-ALU250SPRYBL,Component,Unclassified component,Alu250SpryBl,BB-ALU250SPRYBL,"Cylinder shaped, matte aluminum 250 ml bottle with black sprayer. For use with cologne, perfume, air freshner, face and body spray, or room spray. Price Each",True,remote_only_healthy,no,verified_legacy_image_filename_alias,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/11. 20-410 Alu/250ml/Alu250mlSprayblack.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/11. 20-410 Alu/250ml/Alu250mlSprayblack..psd,https://www.bestbottles.com/product/Cylinder-shaped-matte-aluminum-250ml-bottle-black-sprayer,healthy,https://www.bestbottles.com/images/store/enlarged_pics/Alu250mlSprayblack.gif,healthy,filename_mismatch_needs_review,no,use_master_psd
current_catalog,BB-PK-000-0015,Packaging,Gift Bag,OBagBlack4x6,ACC-ORG-BLK-4X6,Black Organza / sheer gusseted gift bag. Size : 4 inches x 6 inches,True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Organza-Sheer-Bag-pouch-Black--4x6,healthy,https://www.bestbottles.com/images/store/enlarged_pics/OBagBlack4x6.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0016,Packaging,Gift Bag,OBagBlack5x8,ACC-ORG-BLK-5X8,Black Organza / sheer gusseted gift bag. Size : 5 inches x 8 inches,True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Organza-Sheer-Gift-Bag-Pouch-Black-5x8,healthy,https://www.bestbottles.com/images/store/enlarged_pics/OBagBlack5x8.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0041,Packaging,Gift Bag,VBagBlack4x3,ACC-VLV-BLK-4X3,"Black velveteen gift bag / pouch. Size : 4\ tall x 3""wide.""""""",True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Velveteen-gift-bag-Red-4x3,healthy,https://www.bestbottles.com/images/store/enlarged_pics/VBagBlack4x3.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0042,Packaging,Gift Bag,VBagBlack4x5,ACC-VLV-BLK-4X5,"Black velveteen gift bag / pouch. Size : 5.5"" tall x 4"" wide.",True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Small-velveteen-Black-gift-bag-pouch-4x5,healthy,https://www.bestbottles.com/images/store/enlarged_pics/VBagBlack4x5.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0043,Packaging,Gift Bag,VBagBlue4x3,ACC-VLV-BLU-4X3,"Blue velveteen gift bag / pouch. Size : 4\ tall x 3""wide.""""""",True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Velveteen-gift-bag-pouch-Blue-4x3,healthy,https://www.bestbottles.com/images/store/enlarged_pics/VBagBlue4x3.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0017,Packaging,Gift Bag,OBagChGreen4x6,ACC-ORG-CHGN-4X6,"Christmas green Organza / sheer gusseted gift bag. Size : 4"" x 6""",True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Organza-Sheer-Gift-Bag-Pouch-Green-4x6,healthy,https://www.bestbottles.com/images/store/enlarged_pics/OBagChGreen5x8.gif,healthy,filename_mismatch_needs_review,no,identity_review_before_generation
current_catalog,BB-PK-000-0018,Packaging,Gift Bag,OBagChGreen5x8,ACC-ORG-CHGN-5X8,Christmas green Organza / sheer gusseted gift bag. Size : 8 inches x 5.5 inches,True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Organza-Sheer-Gift-Bag-Pouch-Green-5x8,healthy,https://www.bestbottles.com/images/store/enlarged_pics/OBagChGreen5x8.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0019,Packaging,Gift Bag,OBagGold4x6,ACC-ORG-GLD-4X6,Golden Organza / sheer gusseted gift bag. Size : 4 inches x 6 inches,True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Organza-Sheer-Gift-Bag-Pouch-Gold-4x6,healthy,https://www.bestbottles.com/images/store/enlarged_pics/OBagGold4x6.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0020,Packaging,Gift Bag,OBagGold5x8,ACC-ORG-GLD-5X8,Golden Organza / sheer gusseted gift bag. Size : 5 inches x 8 inches,True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Organza-Sheer-Gift-Bag-Pouch-Gold-5x8,healthy,https://www.bestbottles.com/images/store/enlarged_pics/OBagGold5x8.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0044,Packaging,Gift Bag,VBagGreen4x3,ACC-VLV-GRN-4X3,"Green velveteen gift bag / pouch. Size : 4\ tall x 3""wide.""""""",True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Velveteen-gift-bag-pouch-Green-4x3,healthy,https://www.bestbottles.com/images/store/enlarged_pics/VBagGreen4x3.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0045,Packaging,Gift Bag,VBagGreen4x5,ACC-VLV-GRN-4X5,"Green velveteen gift bag / pouch. Size : 5.5\ tall x 4""wide.""""""",True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Small-velveteen-Green-bag-pouch-4x5,healthy,https://www.bestbottles.com/images/store/enlarged_pics/VBagGreen4x5.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0021,Packaging,Gift Bag,OBagIvory4x6,ACC-ORG-IVY-4X6,Ivory Organza / sheer gusseted gift bag. Size : 4 inches x 6 inches,True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Organza-Sheer-Gift-Bag-Ivory-4x6,healthy,https://www.bestbottles.com/images/store/enlarged_pics/OBagIvory4x6.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0022,Packaging,Gift Bag,OBagLavender5x8,ACC-ORG-LVN-5X8,Lavender Organza / sheer gusseted gift bag. Size : 5 inches x 8 inches,True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Organza-Sheer-Gift-Bag-Pouch-Lavender-5x8,healthy,https://www.bestbottles.com/images/store/enlarged_pics/OBagLavender5x8.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0024,Packaging,Gift Bag,OBagPink4x6,ACC-ORG-PNK-4X6,Pink Organza / sheer gusseted gift bag. Size : 4 inches x 6 inches,True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Organza-Sheer-Gift-Bag-Pink-4x6,healthy,https://www.bestbottles.com/images/store/enlarged_pics/OBagPink4x6.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0025,Packaging,Gift Bag,OBagPurple4x6,ACC-ORG-PRP-4X6,Purple Organza / sheer gusseted gift bag. Size : 4 inches x 6 inches,True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Organza-Sheer-Gift-Bag-Purple-4x6,healthy,https://www.bestbottles.com/images/store/enlarged_pics/OBagPurple4x6.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0023,Packaging,Gift Bag,OBagLightPurple5x8,ACC-ORG-LTPR-5X8,Purple Organza / sheer gusseted gift bag. Size : 5 inches x 8 inches,True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Organza-Sheer-Gift-Bag-Pouch-Light-Purple-5x8,healthy,https://www.bestbottles.com/images/store/enlarged_pics/OBagLightPurple5x8.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0026,Packaging,Gift Bag,OBagRed4x6,ACC-ORG-RED-4X6,Red Organza / sheer gusseted gift bag. Size : 4 inches x 6 inches,True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Organza-Sheer-Gift-Bag-Pouch-Red-4x6,healthy,https://www.bestbottles.com/images/store/enlarged_pics/OBagRed4x6.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0027,Packaging,Gift Bag,OBagRed5x8,ACC-ORG-RED-5X8,Red Organza / sheer gusseted gift bag. Size : 5 inches x 8 inches,True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Organza-Sheer-Gift-Bag-Pouch-Red-5x8,healthy,https://www.bestbottles.com/images/store/enlarged_pics/OBagRed5x8.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0046,Packaging,Gift Bag,VBagRed4x3,ACC-VLV-RED-4X3,Red Velveteen Bag 4 inches x 3 inches.,True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Velveteen-gift-bag-pouch-Red-4x3,healthy,https://www.bestbottles.com/images/store/enlarged_pics/VBagRed4x3.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0028,Packaging,Gift Bag,OBagSilver4x6,ACC-ORG-SLV-4X6-02,Silver Gray Organza / sheer gusseted gift bag. Size : 4 inches x 6 inches,True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Organza-Sheer-Gift-Bag-Silver-4x6,healthy,https://www.bestbottles.com/images/store/enlarged_pics/OBagSilver4x6.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0047,Packaging,Gift Bag,VBagRed4x5,ACC-VLV-RED-4X5,"Velveteen bag, gift bag, gift packing.",True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Small-velveteen-Red-gift-bag-pouch-4x5,healthy,https://www.bestbottles.com/images/store/enlarged_pics/VBagRed4x5.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0003,Packaging,Gift Box,BoxBWndwBlueFthr,PKG-BOX-BWIN-BLU,"Blue Feather design folding carton box with window. Size 1.5\x 1.5""x 3.5\"""".""""""",True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Gift-box-B-small-window-Blue-feather,healthy,https://www.bestbottles.com/images/store/enlarged_pics/BoxBWndwBlueFthr.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0007,Packaging,Gift Box,BoxCWndwBlueDots,PKG-BOX-CWIN-BLU,Blue Shade Dot design folding carton box with window. Size 0.75,True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Gift-box-C-small-window-Blue-dots,healthy,https://www.bestbottles.com/images/store/enlarged_pics/BoxCWndwBlueDots.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0001,Packaging,Gift Box,Box-4x4x4,PKG-BOX-WHT-4X4X4,Corrugated Box 4 x 4 x 4. 32 lbs ECT,True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Brown-Shipping-Packaging-Box-4x4x4,healthy,https://www.bestbottles.com/images/store/enlarged_pics/Box-4x4x4.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0002,Packaging,Gift Box,Box-5x5x5,PKG-BOX-WHT-5X5X5,Corrugated Box 5 x 5 x 5. 32 lbs ECT,True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Brown-Shipping-Packaging-Box-5x5x5,healthy,https://www.bestbottles.com/images/store/enlarged_pics/Box-5x5x5.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0013,Packaging,Gift Box,BoxECreamMatteRctMed,PKG-BOX-ECRM-RECT,Cream Matte finish 3.1 x 2.75 x 5.9 inches tall box.,True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Gift-Box-Cream-butter-balm-color-3-1x2-75x5-9,healthy,https://www.bestbottles.com/images/store/enlarged_pics/BoxECreamMatteRctMed.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0012,Packaging,Gift Box,BoxECreamMatteCube,PKG-BOX-ECRM-CUBE,Cream Matte finish 4 x 3.5 x 4 inches tall box.,True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Gift-Box-Cream-butter-balm-color-4x3-5x4,healthy,https://www.bestbottles.com/images/store/enlarged_pics/BoxECreamMatteCube.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
current_catalog,BB-PK-000-0004,Packaging,Gift Box,BoxBWndwEarthBrush,PKG-BOX-BWIN-ERTH,"Earth Brush design folding carton box with window. Size 1.5\x 1.5""x 3.5\"""".""""""",True,remote_only_healthy,no,no_exact_psd,,https://www.bestbottles.com/product/Gift-box-B-small-window-earth-brush,healthy,https://www.bestbottles.com/images/store/enlarged_pics/BoxBWndwEarthBrush.gif,healthy,exact_image_filename,yes,legacy_exact_reference_ready_for_supervised_generation
