productId,websiteSku,graceSku,category,family,shape,color,capacity,capacityMl,capacityOz,applicator,capColor,trimColor,capStyle,capHeight,ballMaterial,neckThreadSize,heightWithCap,heightWithoutCap,diameter,bottleWeightG,caseQuantity,qbPrice,webPrice1pc,webPrice10pc,webPrice12pc,stockStatus,itemName,itemDescription,imageUrl,productUrl,dataGrade,bottleCollection,fitmentStatus,graceDescription,assemblyType,componentGroup,verified,importSource
BB-GB-128-0011,GBRnd128AnSpTslIvyGl,GB-RND-CLR-128ML-AST-IVGD,Glass Bottle,Round,,Clear,128 ml (4.33 oz),128,4.33,Vintage Bulb Sprayer with Tassel,,,,,,18-415,,,,,,,6.65,,6.32,In Stock,"Round design 128 ml, 4.33oz  clear glass bottle  with Ivory vintage style bulb sprayer with tassel and shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance","Round design 128 ml, 4.33oz  clear glass bottle  with Ivory vintage style bulb sprayer with tassel and shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",https://www.bestbottles.com/images/store/enlarged_pics/GBRnd128AnSpTslIvyGl.gif,https://www.bestbottles.com/product/round-design-128-ml-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-gold-collar,,Round,,,2-part,,false,grace_products_final_json
BB-GB-100-0381,LBSlk100LtnShnGl,LB-SLK-CLR-100ML-LPM-SGLD,Glass Bottle,Sleek,,Clear,100 ml (3.38 oz),100,3.38,Lotion Pump,,,,,,18-415,,,,,,,3.05,,2.9,In Stock,"Sleek design 100 ml, 3 1/2oz clear glass bottle with shiny gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bottle is a family of bottles avai","Sleek design 100 ml, 3 1/2oz clear glass bottle with shiny gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bottle is a family of bottles avai",https://www.bestbottles.com/images/store/enlarged_pics/LBSlk100LtnShnGl.gif,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-shiny-gold-lotion-pump-and-cap,,Sleek,,,2-part,,false,grace_products_final_json
BB-GB-078-0020,GBRnd78RdcrBrwnLthr,GB-RND-CLR-78ML-RDC-BRLT,Glass Bottle,Round,,Clear,78 ml (2.64 oz),78,2.64,Reducer,,,,,,18-415,,,,,,,2.3,,2.19,In Stock,"Round design 78 ml, 2.65oz  clear glass bottle  with reducer and brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each","Round design 78 ml, 2.65oz  clear glass bottle  with reducer and brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBRnd78RdcrBrwnLthr.gif,https://www.bestbottles.com/product/round-design-78-ml-glass-bottle-reducer-brown-faux-leather-cap,,Round,,,3-part,,false,grace_products_final_json
BB-GB-050-0243,LBCyl50LtnClOvrCap,LB-CYL-CLR-50ML-LPM-COCP,Glass Bottle,Cylinder,,Clear,50 ml (1.69 oz),50,1.69,Lotion Pump,,,,,,18-415,,,,,,,2.7,,2.57,In Stock,"Cylinder design 50 ml, 1.7oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Cylinder d","Cylinder design 50 ml, 1.7oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Cylinder d",https://www.bestbottles.com/images/store/enlarged_pics/LBCyl50LtnClOvrCap.gif,https://www.bestbottles.com/product/cylinder-design-50-ml-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,,Cylinder,,,2-part,,false,grace_products_final_json
BB-GB-015-0111,GBFlair15MtlRollPinkDot,GB-FLR-CLR-15ML-MRL-PKDT,Glass Bottle,Flair,,Clear,15 ml (0.51 oz),15,0.51,Metal Roller Ball,,,,,,13-415,,,,,,,0.89,,0.85,In Stock,"Flair design 15ml, 1/2oz Clear glass bottle with metal roller ball plug and pink cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price","Flair design 15ml, 1/2oz Clear glass bottle with metal roller ball plug and pink cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price",https://www.bestbottles.com/images/store/enlarged_pics/GBFlair15MtlRollPinkDot.gif,https://www.bestbottles.com/product/flair-design-15-ml-glass-bottle-metal-roller-ball-plug-pink-cap-with-dots,,Flair,,,3-part,,false,grace_products_final_json
BB-GB-050-0124,GBEmp50AnSpPnk,GB-EMP-CLR-50ML-ASP-PNK,Glass Bottle,Empire,,Clear,50 ml (1.69 oz),50,1.69,Vintage Bulb Sprayer,,,,,,18-415,,,,,,,6.15,,5.84,In Stock,"Empire design 50 ml, 1.7oz  clear glass bottle  with pink vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of","Empire design 50 ml, 1.7oz  clear glass bottle  with pink vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of",https://www.bestbottles.com/images/store/enlarged_pics/GBEmp50AnSpPnk.gif,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-pink-vintage-style-bulb-sprayer-shiny-gold-collar-cap,,Empire,,,2-part,,false,grace_products_final_json
BB-GB-128-0013,GBRnd128AnSpTslLvn,GB-RND-CLR-128ML-AST-LVN,Glass Bottle,Round,,Clear,128 ml (4.33 oz),128,4.33,Vintage Bulb Sprayer with Tassel,,,,,,18-415,,,,,,,6.65,,6.32,In Stock,"Round design 128 ml, 4.33oz  clear glass bottle  with Lavender vintage style bulb sprayer with Tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enha","Round design 128 ml, 4.33oz  clear glass bottle  with Lavender vintage style bulb sprayer with Tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enha",https://www.bestbottles.com/images/store/enlarged_pics/GBRnd128AnSpTslLvn.gif,https://www.bestbottles.com/product/round-design-128-ml-glass-bottle-lavender-vintage-style-sprayer-with-tassel-shiny-silver-collar,,Round,,,2-part,,false,grace_products_final_json
BB-GB-100-0382,LBSlk100LtnShnSl,LB-SLK-CLR-100ML-LPM-SSLV,Glass Bottle,Sleek,,Clear,100 ml (3.38 oz),100,3.38,Lotion Pump,,,,,,18-415,,,,,,,3.05,,2.9,In Stock,"Sleek design 100 ml, 3 1/2oz clear glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bottle is a family of bottles av","Sleek design 100 ml, 3 1/2oz clear glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bottle is a family of bottles av",https://www.bestbottles.com/images/store/enlarged_pics/LBSlk100LtnShnSl.gif,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-shiny-silver-lotion-pump-and-cap,,Sleek,,,2-part,,false,grace_products_final_json
BB-GB-078-0022,GBRnd78RdcrLBrwnLthr,GB-RND-CLR-78ML-RDC-LBLT,Glass Bottle,Round,,Clear,78 ml (2.64 oz),78,2.64,Reducer,,,,,,18-415,,,,,,,2.3,,2.19,In Stock,"Round design 78 ml, 2.65oz  clear glass bottle  with reducer and light brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each","Round design 78 ml, 2.65oz  clear glass bottle  with reducer and light brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBRnd78RdcrLBrwnLthr.gif,https://www.bestbottles.com/product/round-design-78-ml-glass-bottle-reducer-light-brown-faux-leather-cap,,Round,,,3-part,,false,grace_products_final_json
BB-GB-050-0250,LBEmp50LtnClOvrCap,LB-EMP-CLR-50ML-LPM-COCP,Glass Bottle,Empire,,Clear,50 ml (1.69 oz),50,1.69,Lotion Pump,,,,,,18-415,,,,,,,3.3,,3.14,In Stock,"Empire design 50 ml, 1.7oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Empire desig","Empire design 50 ml, 1.7oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Empire desig",https://www.bestbottles.com/images/store/enlarged_pics/LBEmp50LtnClOvrCap.gif,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,,Empire,,,2-part,,false,grace_products_final_json
BB-GB-015-0112,GBFlair15MtlRollSlDot,GB-FLR-CLR-15ML-MRL-SLDT,Glass Bottle,Flair,,Clear,15 ml (0.51 oz),15,0.51,Metal Roller Ball,,,,,,13-415,,,,,,,0.89,,0.85,In Stock,"Flair design 15ml, 1/2oz Clear glass bottle with metal roller ball plug and silver cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Pric","Flair design 15ml, 1/2oz Clear glass bottle with metal roller ball plug and silver cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Pric",https://www.bestbottles.com/images/store/enlarged_pics/GBFlair15MtlRollSlDot.gif,https://www.bestbottles.com/product/flair-design-15-ml-glass-bottle-metal-roller-ball-plug-silver-cap-with-dots,,Flair,,,3-part,,false,grace_products_final_json
BB-GB-050-0120,GBEmp50AnSpIvyGl,GB-EMP-CLR-50ML-ASP-IVGD,Glass Bottle,Empire,,Clear,50 ml (1.69 oz),50,1.69,Vintage Bulb Sprayer,,,,,,18-415,,,,,,,6.15,,5.84,In Stock,"Empire design 50 ml, 1.7oz  clear glass bottle  with ivory vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty o","Empire design 50 ml, 1.7oz  clear glass bottle  with ivory vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty o",https://www.bestbottles.com/images/store/enlarged_pics/GBEmp50AnSpIvyGl.gif,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-gold-collar-cap,,Empire,,,2-part,,false,grace_products_final_json
BB-GB-128-0010,GBRnd128AnSpTslGl,GB-RND-CLR-128ML-AST-GLD,Glass Bottle,Round,,Clear,128 ml (4.33 oz),128,4.33,Vintage Bulb Sprayer with Tassel,,,,,,18-415,,,,,,,6.65,,6.32,In Stock,"Round design 128 ml, 4.33oz  clear glass bottle  with Gold vintage style bulb sprayer with tasseland shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance th","Round design 128 ml, 4.33oz  clear glass bottle  with Gold vintage style bulb sprayer with tasseland shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance th",https://www.bestbottles.com/images/store/enlarged_pics/GBRnd128AnSpTslGl.gif,https://www.bestbottles.com/product/round-design-128-ml-glass-bottle-gold-vintage-style-sprayer-with-tassel-shiny-gold-collar,,Round,,,2-part,,false,grace_products_final_json
BB-GB-100-0383,LBSlk100WhtRectClOverCap,LB-SLK-CLR-100ML-LPM-COCP-T,Glass Bottle,Sleek,,Clear,100 ml (3.38 oz),100,3.38,Lotion Pump,,,,,,18-415,,,,,,,3.75,,3.56,In Stock,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with white rectangular with clear over the cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. . Sleek design bottle is a family of bottles available in 5ml, 8ml, 30","Sleek design 100 ml, 3 1/2oz  clear glass bottle  with white rectangular with clear over the cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. . Sleek design bottle is a family of bottles available in 5ml, 8ml, 30",https://www.bestbottles.com/images/store/enlarged_pics/LBSlk100WhtRectClOverCap.gif,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-white-rectangular-clear-over-the-cap,,Sleek,,,2-part,,false,grace_products_final_json
BB-GB-078-0024,GBRnd78RdcrMtSlTall,GB-RND-CLR-78ML-RDC-MSLV-T,Glass Bottle,Round,,Clear,78 ml (2.64 oz),78,2.64,Reducer,,,,,,18-415,,,,,,,2.02,,1.92,In Stock,"Round design 78 ml, 2.65oz  clear glass bottle  with reducer and tall silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each","Round design 78 ml, 2.65oz  clear glass bottle  with reducer and tall silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBRnd78RdcrMtSlTall.gif,https://www.bestbottles.com/product/round-design-78-ml-glass-bottle-reducer-tall-silver-matte-cap,,Round,,,3-part,,false,grace_products_final_json
BB-GB-050-0258,LBSlk50LtnClOvrCap,LB-SLK-CLR-50ML-LPM-COCP,Glass Bottle,Sleek,,Clear,50 ml (1.69 oz),50,1.69,Lotion Pump,,,,,,18-415,,,,,,,2.7,,2.57,In Stock,"Sleek design 50 ml, 1.7oz  clear glass bottle  with with a matte silver collar treatment pump and clear overcap.  For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. . Sleek design bottle is a family of bottles available","Sleek design 50 ml, 1.7oz  clear glass bottle  with with a matte silver collar treatment pump and clear overcap.  For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. . Sleek design bottle is a family of bottles available",https://www.bestbottles.com/images/store/enlarged_pics/LBSlk50LtnClOvrCap.gif,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,,Sleek,,,2-part,,false,grace_products_final_json
BB-GB-015-0113,GBFlair15MtlRollSlMatt,GB-FLR-CLR-15ML-MRL-MSLV,Glass Bottle,Flair,,Clear,15 ml (0.51 oz),15,0.51,Metal Roller Ball,,,,,,13-415,,,,,,,0.82,,0.78,In Stock,"Flair design 15ml, 1/2oz Clear glass bottle with metal roller ball plug and matte silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price ea","Flair design 15ml, 1/2oz Clear glass bottle with metal roller ball plug and matte silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price ea",https://www.bestbottles.com/images/store/enlarged_pics/GBFlair15MtlRollSlMatt.gif,https://www.bestbottles.com/product/flair-design-15-ml-glass-bottle-metal-roller-ball-plug-matte-silver-cap,,Flair,,,3-part,,false,grace_products_final_json
BB-GB-050-0121,GBEmp50AnSpIvySl,GB-EMP-CLR-50ML-ASP-IVSL,Glass Bottle,Empire,,Clear,50 ml (1.69 oz),50,1.69,Vintage Bulb Sprayer,,,,,,18-415,,,,,,,6.15,,5.84,In Stock,"Empire design 50 ml, 1.7oz  clear glass bottle  with ivory vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty","Empire design 50 ml, 1.7oz  clear glass bottle  with ivory vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty",https://www.bestbottles.com/images/store/enlarged_pics/GBEmp50AnSpIvySl.gif,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-silver-collar-cap,,Empire,,,2-part,,false,grace_products_final_json
BB-GB-128-0012,GBRnd128AnSpTslIvySl,GB-RND-CLR-128ML-AST-IVSL,Glass Bottle,Round,,Clear,128 ml (4.33 oz),128,4.33,Vintage Bulb Sprayer with Tassel,,,,,,18-415,,,,,,,6.65,,6.32,In Stock,"Round design 128 ml, 4.33oz  clear glass bottle  with Ivory vintage style bulb sprayer with tassel and shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhanc","Round design 128 ml, 4.33oz  clear glass bottle  with Ivory vintage style bulb sprayer with tassel and shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhanc",https://www.bestbottles.com/images/store/enlarged_pics/GBRnd128AnSpTslIvySl.gif,https://www.bestbottles.com/product/round-design-128-ml-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-silver-collar,,Round,,,2-part,,false,grace_products_final_json
BB-GB-100-0378,LBSlk100LtnMtGl,LB-SLK-CLR-100ML-LPM-MGLD,Glass Bottle,Sleek,,Clear,100 ml (3.38 oz),100,3.38,Lotion Pump,,,,,,18-415,,,,,,,3.05,,2.9,In Stock,"Sleek design 100 ml, 3 1/2oz clear glass bottle with matte gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bottle is a family of bottles avai","Sleek design 100 ml, 3 1/2oz clear glass bottle with matte gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bottle is a family of bottles avai",https://www.bestbottles.com/images/store/enlarged_pics/LBSlk100LtnMtGl.gif,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-matte-gold-lotion-pump-and-cap,,Sleek,,,2-part,,false,grace_products_final_json
BB-GB-078-0030,GBRnd78RdcrWht,GB-RND-CLR-78ML-RDC-WHT,Glass Bottle,Round,,Clear,78 ml (2.64 oz),78,2.64,Reducer,,,,,,18-415,,,,,,,2.02,,1.92,In Stock,"Round design 78 ml, 2.65oz  clear glass bottle  with reducer and white cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each","Round design 78 ml, 2.65oz  clear glass bottle  with reducer and white cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBRnd78RdcrWht.gif,https://www.bestbottles.com/product/round-design-78-ml-glass-bottle-reducer-white-cap,,Round,,,3-part,,false,grace_products_final_json
BB-GB-050-0266,LBSlm50LtnClOvrCap,LB-SLM-CLR-50ML-LPM-COCP,Glass Bottle,Slim,,Clear,50 ml (1.69 oz),50,1.69,Lotion Pump,,,,,,18-415,,,,,,,2.7,,2.57,In Stock,"Slim design 50 ml, 1.7oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Slim design bo","Slim design 50 ml, 1.7oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Slim design bo",https://www.bestbottles.com/images/store/enlarged_pics/LBSlm50LtnClOvrCap.gif,https://www.bestbottles.com/product/slim-design-50-ml-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,,Slim,,,2-part,,false,grace_products_final_json
BB-GB-015-0114,GBFlair15MtlRollSlSh,GB-FLR-CLR-15ML-MRL-SSLV,Glass Bottle,Flair,,Clear,15 ml (0.51 oz),15,0.51,Metal Roller Ball,,,,,,13-415,,,,,,,0.82,,0.78,In Stock,"Flair design 15ml, 1/2oz Clear glass bottle with metal roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price ea","Flair design 15ml, 1/2oz Clear glass bottle with metal roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price ea",https://www.bestbottles.com/images/store/enlarged_pics/GBFlair15MtlRollSlSh.gif,https://www.bestbottles.com/product/flair-design-15-ml-glass-bottle-metal-roller-ball-plug-shiny-silver-cap,,Flair,,,3-part,,false,grace_products_final_json
BB-GB-050-0125,GBEmp50AnSpRed,GB-EMP-CLR-50ML-ASP-RED,Glass Bottle,Empire,,Clear,50 ml (1.69 oz),50,1.69,Vintage Bulb Sprayer,,,,,,18-415,,,,,,,6.15,,5.84,In Stock,"Empire design 50 ml, 1.7oz  clear glass bottle  with red vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty o","Empire design 50 ml, 1.7oz  clear glass bottle  with red vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty o",https://www.bestbottles.com/images/store/enlarged_pics/GBEmp50AnSpRed.gif,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-red-vintage-style-bulb-sprayer-shiny-silver-collar-cap,,Empire,,,2-part,,false,grace_products_final_json
BB-GB-128-0016,GBRnd128AnSpTslRed,GB-RND-CLR-128ML-AST-RED,Glass Bottle,Round,,Clear,128 ml (4.33 oz),128,4.33,Vintage Bulb Sprayer with Tassel,,,,,,18-415,,,,,,,6.65,,6.32,In Stock,"Round design 128 ml, 4.33oz  clear glass bottle  with Red vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance t","Round design 128 ml, 4.33oz  clear glass bottle  with Red vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance t",https://www.bestbottles.com/images/store/enlarged_pics/GBRnd128AnSpTslRed.gif,https://www.bestbottles.com/product/round-design-128-ml-glass-bottle-red-vintage-style-sprayer-with-tassel-shiny-silver-collar,,Round,,,2-part,,false,grace_products_final_json
BB-GB-100-0379,LBSlk100LtnMtSl,LB-SLK-CLR-100ML-LPM-MSLV,Glass Bottle,Sleek,,Clear,100 ml (3.38 oz),100,3.38,Lotion Pump,,,,,,18-415,,,,,,,3.05,,2.9,In Stock,"Sleek design 100 ml, 3 1/2oz clear glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bottle is a family of bottles av","Sleek design 100 ml, 3 1/2oz clear glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bottle is a family of bottles av",https://www.bestbottles.com/images/store/enlarged_pics/LBSlk100LtnMtSl.gif,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-matte-silver-lotion-pump-and-cap,,Sleek,,,2-part,,false,grace_products_final_json
BB-GB-078-0023,GBRnd78RdcrMtSl,GB-RND-CLR-78ML-RDC-MSLV,Glass Bottle,Round,,Clear,78 ml (2.64 oz),78,2.64,Reducer,,,,,,18-415,,,,,,,2.02,,1.92,In Stock,"Round design 78 ml, 2.65oz  clear glass bottle  with reducer and silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each","Round design 78 ml, 2.65oz  clear glass bottle  with reducer and silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBRnd78RdcrMtSl.gif,https://www.bestbottles.com/product/round-design-78-ml-glass-bottle-reducer-silver-matte-cap,,Round,,,3-part,,false,grace_products_final_json
BB-GB-005-0003,GBAtom5Blu,GB-CYL-BLU-5ML-ATM-BLU,Metal Atomizer,Atomizer,,Cobalt Blue,5 ml (0.17 oz),5,0.17,Atomizer,,,,,,13-415,,,,,,,2.8,,2.66,In Stock,"Blue atomizer design 5 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved and customized. Great for gifts and promotion. Price each","Blue atomizer design 5 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved and customized. Great for gifts and promotion. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBAtom5Blu.gif,https://www.bestbottles.com/product/blue-atomizer-design-5-ml-bottle,,Atomizer Collection,,,complete-set,,false,grace_products_final_json
BB-GB-055-0037,LBGrce55LtnClOvrCap,LB-GRC-CLR-55ML-LPM-COCP,Glass Bottle,Grace,,Clear,55 ml (1.86 oz),55,1.86,Lotion Pump,,,,,,18-415,,,,,,,2.7,,2.57,In Stock,"Grace design 55 ml, 1.85oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. A unique des","Grace design 55 ml, 1.85oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. A unique des",https://www.bestbottles.com/images/store/enlarged_pics/LBGrce55LtnClOvrCap.gif,https://www.bestbottles.com/product/grace-design-55-ml-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,,Grace,,,2-part,,false,grace_products_final_json
BB-GB-050-0123,GBEmp50AnSpMtSl,GB-EMP-CLR-50ML-ASP-MSLV,Glass Bottle,Empire,,Clear,50 ml (1.69 oz),50,1.69,Vintage Bulb Sprayer,,,,,,18-415,,,,,,,6.15,,5.84,In Stock,"Empire design 50 ml, 1.7oz  clear glass bottle  with matte silver vintage style sprayer with matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beau","Empire design 50 ml, 1.7oz  clear glass bottle  with matte silver vintage style sprayer with matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beau",https://www.bestbottles.com/images/store/enlarged_pics/GBEmp50AnSpMtSl.gif,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-matte-silver-vintage-style-sprayer-matte-silver-collar-cap,,Empire,,,2-part,,false,grace_products_final_json
