graceSku,websiteSku,family,itemName,color,capacity,coverageSource,coverageEvidenceUrl,referencePath
GB-ELG-CLR-15ML-BLK-S-01,GBElg15BlkSht,Elegant,"Elegant design 15ml, 1/2oz Clear glass bottle with short black cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price each",Clear,15 ml (0.51 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-CLR-15ML-BLK-S-01_1779482901723_k2ja8u.png,
GB-ELG-FRS-60ML-SPR-CPR,GBElgFrst60SpryCu,Elegant,"Elegant design 60 ml, 2oz frosted glass bottle with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Elegant bottle is a family of bottles available in 5ml, 15ml, 30ml, 60ml and 100ml. Price",Frosted,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-60ML-SPR-CPR_1779482959072_fmdfx6.png,
GB-ELG-FRS-15ML-WHT-S,GBElgFrst15WhtSht,Elegant,Elegant 15 ml (0.51 oz) Frosted Glass Bottle Short White Cap,Frosted,15 ml (0.51 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-ELG-FRS-15ML-WHT-S__GBElgFrst15WhtSht__pdp-main__v001.png,
GB-ELG-FRS-60ML-SPR-SGLD,GBElgFrst60SpryShnGl,Elegant,"Elegant design 60 ml, 2oz frosted glass bottle with shiny gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Elegant bottle is a family of bottles available in 5ml, 15ml, 30ml, 60ml and 100ml. Price ea",Frosted,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-60ML-SPR-SGLD_1779482963970_gstgds.png,
GB-ELG-CLR-60ML-ASP-05,GBElg60AnSpTslWht,Elegant,"Elegant design 60 ml, 2oz  clear glass bottle  with White vintage style bulb sprayer with tassel with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",Clear,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-CLR-60ML-ASP-05_1779482858257_ibnw8r.png,
CMP-SPR-RDSL-18-415-02,AnSp18-415Red,Sprayer,Red Antique or Vintage style bulb sprayer with silver fittings. Thread Size 18-415,,0 ml (0 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/CMP-SPR-RED-18-415-01__AnSp18-415Red__pdp-main__v001.png,
GB-ELG-FRS-15ML-BLK-S-02,GBElgFrst15BlkSht,Elegant,Elegant 15 ml (0.51 oz) Frosted Glass Bottle Short Black Cap,Frosted,15 ml (0.51 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-ELG-FRS-15ML-BLK-S-02__GBElgFrst15BlkSht__pdp-main__v001.png,
GB-RND-CLR-78ML-SPR-CPR,GBRnd78SpryCu,Round,"Round design 78 ml, 2.65oz  clear glass bottle  with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",Clear,78 ml (2.64 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Round/GB-RND-CLR-78ML-SPR-CPR_1779532341604_cmtjrl.png,
GB-ELG-FRS-15ML-SGLD-T,GBElgFrst15Gl,Elegant,Elegant 15 ml (0.51 oz) Frosted Glass Bottle Tall Shiny Gold Cap,Frosted,15 ml (0.51 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-ELG-FRS-15ML-SGLD-T__GBElgFrst15Gl__pdp-main__v001.png,
GB-ELG-FRS-60ML-SPR-MSLV,GBElgFrst60SpryMtSl,Elegant,"Elegant design 60 ml, 2oz frosted glass bottle with matte silver spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Elegant bottle is a family of bottles available in 5ml, 15ml, 30ml, 60ml and 100ml. Price",Frosted,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-60ML-SPR-MSLV_1779482955812_8xmf2r.png,
GB-ELG-CLR-60ML-AST-PNK,GBElg60AnSpTslPnk,Elegant,"Elegant design 60 ml, 2oz  clear glass bottle  with Pink vintage style bulb sprayer with tassel with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance th",Clear,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-CLR-60ML-AST-PNK_1779482850382_jfez6i.png,
CMP-SPR-LVSLWH-18-415-02,AnSpTsl18-415Lvn,Sprayer,Lavender Antique or Vintage style bulb sprayer with silver fittings and tassel. Thread Size 18-415,,0 ml (0 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/CMP-SPR-LVN-18-415-02__AnSpTsl18-415Lvn__pdp-main__v001.png,
GB-FLR-CLR-15ML-BLK-S,GBFlair15BlkSht,Flair,"Flair design 15ml, 1/2oz Clear glass bottle with short black cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price each",Clear,15 ml (0.51 oz),madison_generated_evidence,https://www.bestbottles.com/images/store/caps/13-415CpShortBlk.png,
GB-RND-FRS-78ML-SPR-CPR,GBRndFrst78SpryCu,Round,"Round design 78 ml, 2.65oz frosted glass bottle with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",Frosted,78 ml (2.64 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Round/GB-RND-FRS-78ML-SPR-CPR_1779532343081_031qeh.png,
GB-ELG-FRS-15ML-SLV-T-02,GBElgFrst15Sl,Elegant,Elegant 15 ml (0.51 oz) Frosted Glass Bottle Tall Silver Cap,Frosted,15 ml (0.51 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-ELG-FRS-15ML-SLV-T-02__GBElgFrst15Sl__pdp-main__v001.png,
GB-ELG-FRS-60ML-SPR-SSLV,GBElgFrst60SpryShnSl,Elegant,"Elegant design 60 ml, 2oz frosted glass bottle with shiny silver spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Elegant bottle is a family of bottles available in 5ml, 15ml, 30ml, 60ml and 100ml. Price",Frosted,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-60ML-SPR-SSLV_1779482960007_327e1j.png,
GB-ELG-CLR-60ML-ASP-04,GBElg60AnSpTslRed,Elegant,"Elegant design 60 ml, 2oz  clear glass bottle  with Red vintage style bulb sprayer with tassel with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance t",Clear,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-CLR-60ML-ASP-04_1779482859372_s004qh.png,
CMP-SPR-GDIVSLWH-18-415-02,AnSpTsl18-415IvyGl,Sprayer,Ivory Gold Antique or Vintage style bulb sprayer with Gold fittings and tassel. Thread Size 18-415,,0 ml (0 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/CMP-SPR-IVGD-18-415-02__AnSpTsl18-415IvyGl__pdp-main__v001.png,
GB-CIR-CLR-100ML-SPR-CPR,GBCrcl100SpryCu,Circle,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size. Pri",Clear,100 ml (3.38 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1779529197608_c23bbc.png,
GB-VIA-CLR-15ML-GLD-T-01,GBFlair15Gl,Flair,"Flair design 15ml, 1/2oz Clear glass bottle with shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price each",Clear,15 ml (0.51 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-VIA-CLR-15ML-GLD-T-01__GBFlair15Gl__pdp-main__v001.png,
GB-ELG-FRS-60ML-SPR-MGLD,GBElgFrst60SpryMtGl,Elegant,"Elegant design 60 ml, 2oz frosted glass bottle with matte gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Elegant bottle is a family of bottles available in 5ml, 15ml, 30ml, 60ml and 100ml. Price ea",Frosted,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-60ML-SPR-MGLD_1779482961881_tm4dre.png,
GB-ELG-CLR-60ML-ASP-03,GBElg60AnSpTslMtSl,Elegant,"Elegant design 60 ml, 2oz  clear glass bottle  with Silver vintage style bulb sprayer with tassel with matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhanc",Clear,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-CLR-60ML-ASP-03_1779482860474_vxqebj.png,
CMP-SPR-IVSLWH-18-415-02,AnSpTsl18-415IvySl,Sprayer,Ivory Silver Antique or Vintage style bulb sprayer with silver fittings and tassel. Thread Size 18-415,,0 ml (0 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/CMP-SPR-IVSL-18-415-02__AnSpTsl18-415IvySl__pdp-main__v001.png,
GB-SQR-CLR-15ML-S,GBSqr15BlkSht,Square,"Square design 15ml, 1/2oz Clear glass bottle with short black cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price each",Clear,15 ml (0.51 oz),madison_generated_evidence,https://www.bestbottles.com/images/store/caps/13-415CpShortBlk.png,
GB-CIR-FRS-100ML-SPR-CPR,GBCrclFrst100SpryCu,Circle,"Circle design 100 ml, 3 1/2oz frosted glass bottle with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size. Pri",Frosted,100 ml (3.38 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Circle/GB-CIR-FRS-100ML-SPR-CPR_1779525324785_xnbd4e.png,
GB-VIA-CLR-15ML-SLV-T-01,GBFlair15Sl,Flair,"Flair design 15ml, 1/2oz Clear glass bottle with shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price each",Clear,15 ml (0.51 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-VIA-CLR-15ML-SLV-T-01__GBFlair15Sl__pdp-main__v001.png,
GB-SLK-CLR-100ML-RDC-IVLT,GBSlk100RdcrIvyLthr,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with reducer and ivory faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml a",Clear,100 ml (3.38 oz),madison_generated_evidence,https://www.bestbottles.com/images/store/caps/18-415CpRdcrLthrBlk.png,
GB-RND-CLR-78ML-SPR-MGLD,GBRnd78SpryMtGl,Round,"Round design 78 ml, 2.65oz  clear glass bottle  with matte gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",Clear,78 ml (2.64 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Round/GB-RND-CLR-78ML-SPR-MGLD_1779532339396_dc6b0s.png,
GB-ELG-CLR-60ML-ASP-01,GBElg60AnSpTslGl,Elegant,"Elegant design 60 ml, 2oz  clear glass bottle  with Gold vintage style bulb sprayer with tassel with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance th",Clear,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-CLR-60ML-ASP-01_1779482866458_57yobz.png,
CMP-SPR-SLWH-18-415-04,AnSpTsl18-415Wht,Sprayer,White Antique or Vintage style bulb sprayer with silver fittings and tassel. Thread Size 18-415,,0 ml (0 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/CMP-SPR-WHT-18-415-02__AnSpTsl18-415Wht__pdp-main__v001.png,
GB-CIR-CLR-30ML-GLD-T,GBCrcl30GlCap,Circle,"Circle design 30 ml, clear glass bottle with shiny gold and cap. For use with cologne, perfume or fragrance oil, after shave and beard oils. Price each Classic, Circle design is a family of bottles availabel in many sizes. Price each",Clear,30 ml (1.01 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Circle/GB-CIR-CLR-30ML-GLD-T_1779596620386_0oug7a.png,
GB-BSR-AMB-60ML-WHT-T-01,GBBstnAmb2ozWhtDropperShnGlTrim,Boston Round,"Boston round design 60ml, 2oz Amber glass bottle and white dropper with a shiny gold trim cap. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizers, and beard oils. Price each",Amber,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Boston-Round/GB-BSR-AMB-60ML-WHT-T-01_1779650206237_5renzy.png,
GB-RND-CLR-78ML-SPR-MSLV,GBRnd78SpryMtSl,Round,"Round design 78 ml, 2.65oz  clear glass bottle  with matte silver spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",Clear,78 ml (2.64 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Round/GB-RND-CLR-78ML-SPR-MSLV_1779532344579_lhcwnj.png,
GB-ELG-FRS-60ML-ASP-GLD,GBElgFrst60AnSpGl,Elegant,"Elegant design 60 ml, 2oz frosted glass bottle with gold vintage style sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of your",Frosted,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-60ML-ASP-GLD_1779482868446_9bfzui.png,
CMP-SPR-GDPKSLWH-18-415-02,AnSpTsl18-415Pnk,Sprayer,"Pink, Antique or Vintage style bulb sprayer with Gold fittings and tassel. Thread Size 18-415",,0 ml (0 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/CMP-SPR-PNK-18-415__AnSpTsl18-415Pnk__pdp-main__v001.png,
GB-RND-CLR-78ML-SPR-SGLD,GBRnd78SpryShnGl,Round,"Round design 78 ml, 2.65oz  clear glass bottle  with shiny gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",Clear,78 ml (2.64 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Round/GB-RND-CLR-78ML-SPR-SGLD_1779532337247_hkyvik.png,
GB-BSR-AMB-60ML-WHT-T-02,GBBstnAmb2ozWhtDropperShnSlTrim,Boston Round,"Boston round design 60ml, 2oz Amber glass bottle and white dropper with a shiny silver trim cap. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizers, and beard oils. Price each",Amber,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Boston-Round/GB-BSR-AMB-60ML-WHT-T-02_1779650211792_uuw8xp.png,
GB-ELG-FRS-60ML-ASP-IVGD,GBElgFrst60AnSpIvyGl,Elegant,"Elegant design 60 ml, 2oz frosted glass bottle with ivory vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of",Frosted,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-60ML-ASP-IVGD_1779482871415_ks8gaj.png,
CMP-SPR-RDSLWH-18-415-02,AnSpTsl18-415Red,Sprayer,"Red, Antique or Vintage style bulb sprayer with Silver fittings and tassel. Thread Size 18-415",,0 ml (0 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/CMP-SPR-RED-18-415-02__AnSpTsl18-415Red__pdp-main__v001.png,
GB-BSR-CBL-60ML-BLK-T-02,GBBstnBlu2ozBlkDropperShnGlTrim,Boston Round,"Boston round design 60ml, 2oz Cobalt blue glass bottle and black dropper with a shiny gold trim cap. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizers, and beard oils. Price each",Cobalt Blue,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Boston-Round/GB-BSR-CBL-60ML-BLK-T-02_1779650244362_8amwr5.png,
GB-RND-CLR-78ML-SPR-SBLK,GBRnd78SpryShnBlk,Round,"Round design 78 ml, 2.65oz  clear glass bottle  with shiny black spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",Clear,78 ml (2.64 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Round/GB-RND-CLR-78ML-SPR-SBLK_1779532342448_21p0vw.png,
GB-ELG-FRS-60ML-ASP-IVSL,GBElgFrst60AnSpIvySl,Elegant,"Elegant design 60 ml, 2oz frosted glass bottle with ivory vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty",Frosted,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-60ML-ASP-IVSL_1779482870459_5gjjbz.png,
CMP-SPR-MTSLWH-18-415-02,AnSpTsl18-415MtS,Sprayer,Matte Silver Antique or Vintage style bulb sprayer with tassel. Thread Size 18-415,,0 ml (0 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/CMP-SPR-MSLV-18-415-02__AnSpTsl18-415MtS__pdp-main__v001.png,
GB-ELG-FRS-100ML-SPR-CPR,GBElgFrst100SpryCu,Elegant,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Elegant bottle is a family of bottles available in 5ml, 15ml, 30ml, 60ml and 100ml. P",Frosted,100 ml (3.38 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-100ML-SPR-CPR_1779482968845_r280jh.png,
GB-SLK-CLR-100ML-RDC-SBLK,GBSlk100RdcrShnBlk,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with reducer and black shiny cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100m",Clear,100 ml (3.38 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-SLK-CLR-100ML-RDC-SBLK-01__GBSlk100RdcrShnBlk__pdp-main__v001.png,
GB-BSR-CBL-60ML-WHT-T-01,GBBstnBlu2ozWhtDropper,Boston Round,"Boston round design 60ml, 2oz Cobalt blue glass bottle with white dropper. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizers, and beard oils. Price each",Cobalt Blue,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Boston-Round/GB-BSR-CBL-60ML-WHT-T-01_1779650258779_91pxa6.png,
GB-RND-CLR-78ML-SPR-SSLV,GBRnd78SpryShnSl,Round,"Round design 78 ml, 2.65oz  clear glass bottle  with shiny silver spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",Clear,78 ml (2.64 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Round/GB-RND-CLR-78ML-SPR-SSLV_1779532340916_44u8bc.png,
GB-ELG-FRS-60ML-ASP-LVN,GBElgFrst60AnSpLvn,Elegant,"Elegant design 60 ml, 2oz frosted glass bottle with lavender vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beau",Frosted,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-60ML-ASP-LVN_1779482876615_yagfya.png,
