graceSku,websiteSku,family,itemName,color,capacity,coverageSource,coverageEvidenceUrl,referencePath
GB-CYL-BLU-5ML-SPR-MBLU,GBCylBlu5SpryBluMatt,Cylinder,"Cylinder design 5ml, 1/6oz Blue glass bottle with matte blue spray. Fine mist sprayer for use with perfumes and colognes. Refillable, Small sized bottle for decants, promotion, samples and travel accessory. Price each",Cobalt Blue,5 ml (0.17 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779556346374_2v0cgc.png?v=1779556553,
GB-DMD-CLR-60ML-AST-BLK,GBDmnd2ozAnSpTslBlk,Diamond,"Diamond design 60ml, 2 ounce  clear glass bottle  with Black vintage style bulb sprayer with tassel with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enha",Clear,60 ml (2.03 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779530722135_04zj52.png?v=1779531014,
GB-CYL-BLU-5ML-SPR-MCPR,GBCylBlu5SpryCuMatt,Cylinder,"Cylinder design 5ml, 1/6oz Blue glass bottle with matte copper spray. For use with fine mist sprayer for use with perfumes and colognes. Refillable, Small sized bottle for decants, promotion, samples and travel accessory. Price each",Cobalt Blue,5 ml (0.17 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779556395275_clb3fb.png?v=1779556549,
GB-CYL-BLU-5ML-SPR-MSLV,GBCylBlu5SprySlMatt,Cylinder,"Cylinder design 5ml, 1/6oz Blue glass bottle with matte silver spray. Fine mist sprayer for use with perfumes and colognes. Refillable, Small sized bottle for decants, promotion, samples and travel accessory. Price each",Cobalt Blue,5 ml (0.17 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779556448508_3mviu2.png?v=1779556545,
GB-EMP-CLR-100ML-SPR-SGLD,GBEmp100SpryShnGl,Empire,"Empire design 100 ml, 3 1/2oz  clear glass bottle  with shiny gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Empire design bottle is available in 2 sizes, 50ml and 100ml. Price each",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1779386755112-857bae85-ed4b-4c86-9371-d85e7c8f32dd.png?v=1779471173,
GB-EMP-CLR-100ML-SPR-SBLK,GBEmp100SpryShnBlk,Empire,"Empire design 100 ml, 3 1/2oz  clear glass bottle  with shiny black spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Empire design bottle is available in 2 sizes, 50ml and 100ml. Price each",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779386250680_pidjpg.png?v=1779386635,
GB-CYL-CLR-5ML-ROL-BKDT,GBCyl5RollBlkDot,Cylinder,"Cylinder design 5ml, 1/6oz Clear glass bottle with plastic roller ball plug and black shiny cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, sample",Clear,5 ml (0.17 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1779011395013-fba7a2e0-e1ef-43e5-8051-3731a02bdbfd_4b3b322a-9dbe-4d69-9454-25aef2452daa.png?v=1779568930,
GB-EMP-CLR-100ML-SPR-MSLV,GBEmp100SpryMtSl,Empire,"Empire design 100 ml, 3 1/2oz  clear glass bottle  with matte silver spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Empire design bottle is available in 2 sizes, 50ml and 100ml. Price each",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779386311282_jtdd5c.png?v=1779386631,
GB-CYL-CLR-5ML-ROL-SSLV,GBCyl5RollSlSh,Cylinder,"Cylinder design 5ml, 1/6oz Clear glass bottle with plastic roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and tra",Clear,5 ml (0.17 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778899252148-0161e603-757d-49e6-b0e9-53e054811b15.png?v=1779568935,
GB-EMP-CLR-100ML-SPR-SSLV,GBEmp100SpryShnSl,Empire,"Empire design 100 ml, 3 1/2oz  clear glass bottle  with shiny silver spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Empire design bottle is available in 2 sizes, 50ml and 100ml. Price each",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779386370971_xp2uz1.png?v=1779386628,
GB-CYL-CLR-5ML-ROL-SBLK,GBCyl5RollBlkSh,Cylinder,"Cylinder design 5ml, 1/6oz Clear glass bottle with plastic roller ball plug and black shiny cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and trav",Clear,5 ml (0.17 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1779011498897-097b744d-43a7-4019-9ddd-406da2c80dbe_1fec40ca-32ea-4194-b665-0ba23dae9efe.png?v=1779568920,
GB-CYL-BLU-5ML-ROL-BKDT,GBCylBlu5RollBlkDot,Cylinder,"Cylinder design 5ml, 1/6oz Blue glass bottle with plastic roller ball plug and black shiny cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples",Cobalt Blue,5 ml (0.17 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1779011714622-22030332-8b8f-41f2-82e4-f88b858c094b.png?v=1779012104,
GB-CYL-CLR-5ML-ROL-SGLD,GBCyl5RollGlSh,Cylinder,"Cylinder design 5ml, 1/6oz Clear glass bottle with plastic roller ball plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and trave",Clear,5 ml (0.17 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1779011551517-e02c6d59-0ddd-4bc4-b913-a76f5a96d468_95b7428d-4e3e-4855-b53e-c94aa2c60abb.png?v=1779568915,
GB-CIR-CLR-100ML-ASP-BLK,GBCrcl100AnSpBlk,Circle,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with black vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the bea",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779529559628_g8xc31_1cce3ff6-1616-4b57-94db-cdb5d9fbea25.png?v=1779530550,
GB-CYL-CLR-5ML-ROL-SLDT,GBCyl5RollSlDot,Cylinder,"Cylinder design 5ml, 1/6oz Clear glass bottle with plastic roller ball plug and silver cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and",Clear,5 ml (0.17 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1779011602283-b18b37c4-fa40-43d4-9526-052609a5c31c_d922ca84-0c56-4d49-8cdb-89421ad6042c.png?v=1779568911,
GB-CIR-CLR-100ML-AST-BLK,GBCrcl100AnSpTslBlk,Circle,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with Black vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhan",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779530147360_ikh6q4.png?v=1779530658,
GB-CYL-CLR-5ML-ROL-PKDT,GBCyl5RollPinkDot,Cylinder,"Cylinder design 5ml, 1/6oz Clear glass bottle with plastic roller ball plug and pink cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and t",Clear,5 ml (0.17 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1779011662338-d71f3a91-f692-4cae-a115-fd90e5f037a1_d369abc7-ad7e-4aa6-8006-f8d37b15b3bd.png?v=1779568905,
GB-CIR-FRS-100ML-ASP-BLK,GBCrclFrst100AnSpBlk,Circle,"Circle design 100 ml, 3 1/2oz frosted glass bottle with black vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the bea",Frosted,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779592829936_qchiqc.png?v=1779593602,
GB-CIR-FRS-100ML-ASP-01,GBCrclFrst100AnSpTslBlk,Circle,"Circle design 100 ml, 3 1/2oz frosted glass bottle with Black vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhan",Frosted,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779592884264_qyf9bz.png?v=1779594616,
GB-CIR-CLR-100ML-ASP-GLD,GBCrcl100AnSpGl,Circle,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with gold vintage style sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of y",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779529636656_ixd5vf_e7977ed7-c4ea-4460-a179-1d03001843e2.png?v=1779530546,
GB-CYL-CLR-100ML-ASP-BLK,GBCyl100AnSpBlk,Cylinder,"Cylinder design 100 ml, 3 1/2oz  clear glass bottle  with black vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the b",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779522998401_60wq65.png?v=1779523220,
GB-CIR-CLR-100ML-ASP-LVN,GBCrcl100AnSpLvn,Circle,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with lavender vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779529698161_5uyt5m_5fa6147e-a391-4539-854c-c63f47c2b5b1.png?v=1779530541,
LB-DVA-CLR-30ML-LPM-SGLD,LBDiva30LtnShnGl,Diva,"Diva design 30 ml, 1oz clear glass bottle with shiny gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Our Classic Diva bottle family is available in 30ml,",Clear,30 ml (1.01 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779134308617_pcns1z_0966bfa7-ed5e-49a1-9e79-f078d15bf1db.png?v=1779470846,
GB-CYL-CLR-100ML-AST-BLK,GBCyl100AnSpTslBlk,Cylinder,"Cylinder design 100 ml, 3 1/2oz  clear glass bottle  with Black vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enh",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779523825514_dt1a4a.png?v=1779523887,
GB-CIR-CLR-100ML-ASP-IVSL,GBCrcl100AnSpIvySl,Circle,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with ivory vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the bea",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779529775101_cflfuj_28df0341-1836-43ed-88f2-ca5af8176174.png?v=1779530537,
LB-DVA-CLR-30ML-LPM-SBLK,LBDiva30LtnShnBlk,Diva,"Diva design 30 ml, 1oz clear glass bottle with shiny black lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Our Classic Diva bottle family is available in 30ml,",Clear,30 ml (1.01 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779134365707_3s2tk2_c4c9f45c-bbe9-4579-983b-7624bc743aad.png?v=1779470842,
GB-DVA-CLR-100ML-ASP-BLK,GBDiva100AnSpBlk,Diva,"Diva design 100 ml, 3 1/2oz  clear glass bottle  with black vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beaut",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779491018648_73nqup.png?v=1779507108,
GB-CIR-CLR-100ML-ASP-RED,GBCrcl100AnSpRed,Circle,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with red vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beaut",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779529836440_0fqeok_8ced1e65-cdd1-4750-a836-e489803730e3.png?v=1779530532,
LB-DVA-CLR-30ML-LPM-MSLV,LBDiva30LtnMtSl,Diva,"Diva design 30 ml, 1oz clear glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Our Classic Diva bottle family is available in 30ml",Clear,30 ml (1.01 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779134437748_jd1302_f95e42e8-1003-4448-aa4f-192a01960b29.png?v=1779470837,
GB-DVA-CLR-100ML-AST-BLK,GBDiva100AnSpTslBlk,Diva,"Diva design 100 ml, 3 1/2oz  clear glass bottle  with Black vintage style bulb sprayer with tassel with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhan",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779491497468_wi1gfc_8e271111-48a1-490c-a4ee-7c97c6dcbde4.png?v=1779505914,
GB-CIR-CLR-100ML-ASP-MSLV,GBCrcl100AnSpMtSl,Circle,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with matte silver vintage style sprayer with matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the b",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779529912876_o8r54p_0d7d0e55-aa30-412f-abf9-765f63e3c3a5.png?v=1779530527,
LB-DVA-CLR-30ML-LPM-SSLV,LBDiva30LtnShnSl,Diva,"Diva design 30 ml, 1oz clear glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Our Classic Diva bottle family is available in 30ml",Clear,30 ml (1.01 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779134506915_9usega_aac85488-74e6-4a09-9f9c-dc9301515dc4.png?v=1779470833,
GB-ELG-CLR-100ML-ASP-BLK,GBElg100AnSpBlk,Elegant,"Elegant design 100 ml, 3 1/2oz  clear glass bottle  with black vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the be",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1780315726220_6qk216_c4a3ea4a-24bb-4ee3-a9aa-a4a281a79e17.png?v=1780901248,
GB-CIR-CLR-100ML-ASP-IVGD,GBCrcl100AnSpIvyGl,Circle,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with ivory vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beaut",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779529974868_jk4q88_2130df0a-a309-4fe5-bd1d-4797bb78bd42.png?v=1779530522,
LB-DVA-CLR-30ML-LPM-CPR,LBDiva30LtnCu,Diva,"Diva design 30 ml, 1oz clear glass bottle with matte copper lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Our Classic Diva bottle family is available in 30ml",Clear,30 ml (1.01 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779134570567_c2zex9_efe97224-2c1d-4011-9217-7daf923cdd3e.png?v=1779470828,
GB-ELG-CLR-100ML-AST-BLK,GBElg100AnSpTslBlk,Elegant,"Elegant design 100 ml, 3 1/2oz  clear glass bottle  with Black vintage style bulb sprayer with tassel with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers en",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1780316344722_qgrico_4aa9086b-7b08-4106-ab71-a337c65216d8.png?v=1780901204,
GB-CIR-CLR-100ML-ASP-WHT,GBCrcl100AnSpWht,Circle,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with white vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the bea",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779530032832_jowjwr_e3e5b13d-0ac2-4aa9-9b9f-8a7e2fbde4cf.png?v=1779530517,
GB-CIR-CLR-100ML-ASP-PNK,GBCrcl100AnSpPnk,Circle,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with pink vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779530086373_3jasvd_da93e3ff-aeba-4b4f-a0fe-252edab711cb.png?v=1779530513,
GB-CIR-CLR-100ML-AST-GLD,GBCrcl100AnSpTslGl,Circle,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with Gold vintage style bulb sprayer with tasseland shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779530211707_99gcuw.png?v=1779530654,
GB-EMP-CLR-100ML-ASP-BLK,GBEmp100AnSpBlk,Empire,"Empire design 100 ml, 3 1/2oz  clear glass bottle  with black vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the bea",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779384769459_k7je92_7ce5b845-2366-48b1-b1dc-e12811caa595.png?v=1779431579,
GB-CIR-CLR-100ML-AST-IVGD,GBCrcl100AnSpTslIvyGl,Circle,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with Ivory vintage style bulb sprayer with tassel and shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhanc",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779530271570_a2py37.png?v=1779530650,
GB-EMP-CLR-100ML-AST-BLK,GBEmp100AnSpTslBlk,Empire,"Empire design 100 ml, 3 1/2oz  clear glass bottle  with Black vintage style bulb sprayer with tassel with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enh",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779133370087_o9i1rz.png?v=1779133960,
GB-CIR-CLR-100ML-AST-LVN,GBCrcl100AnSpTslLvn,Circle,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with Lavender vintage style bulb sprayer with Tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers en",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779530330649_vokh4p.png?v=1779530646,
GB-CYL-BLU-5ML-ROL-SGLD,GBCylBlu5RollGlSh,Cylinder,"Cylinder design 5ml, 1/6oz Blue glass bottle with plastic roller ball plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel",Cobalt Blue,5 ml (0.17 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1779011770680-0b6f1179-7a46-49fd-ac40-1b36572853a8.png?v=1779012101,
GB-CIR-CLR-100ML-AST-PNK,GBCrcl100AnSpTslPnk,Circle,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with Pink vintage style bulb sprayer with tassel and shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779530405257_spyqm6.png?v=1779530643,
GB-CYL-BLU-5ML-ROL-SSLV,GBCylBlu5RollSlSh,Cylinder,"Cylinder design 5ml, 1/6oz Blue glass bottle with plastic roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and trav",Cobalt Blue,5 ml (0.17 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1779011834372-17cbe497-f5e6-4fb5-93c9-5f300fd2e72a.png?v=1779012098,
GB-CIR-CLR-100ML-AST-IVSL,GBCrcl100AnSpTslIvySl,Circle,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with Ivory vintage style bulb sprayer with tassel and shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enha",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779530465299_d4yw21.png?v=1779530638,
GB-CYL-BLU-5ML-ROL-SBLK,GBCylBlu5RollBlkSh,Cylinder,"Cylinder design 5ml, 1/6oz Blue glass bottle with plastic roller ball plug and black shiny cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and trave",Cobalt Blue,5 ml (0.17 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1779011839736-fa6d150d-7cc0-4edd-9e24-a6cae846326b.png?v=1779012095,
GB-CIR-CLR-100ML-AST-RED,GBCrcl100AnSpTslRed,Circle,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with Red vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779530523653_l0wush.png?v=1779530634,
GB-CIR-CLR-100ML-AST-WHT,GBCrcl100AnSpTslWht,Circle,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with White vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhan",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779530587955_zb1m9u.png?v=1779530631,
GB-CYL-BLU-5ML-ROL-PKDT,GBCylBlu5RollPinkDot,Cylinder,"Cylinder design 5ml, 1/6oz Blue glass bottle with plastic roller ball plug and pink cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and tr",Cobalt Blue,5 ml (0.17 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1779011892527-216a42d6-7d91-4980-b6ce-acdd2d266fba.png?v=1779012091,
GB-CIR-CLR-100ML-AST-MSLV,GBCrcl100AnSpTslMtSl,Circle,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with Silver vintage style bulb sprayer with tasseland matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enha",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779530653267_wvq465.png?v=1779530731,
GB-CYL-BLU-5ML-ROL-SLDT,GBCylBlu5RollSlDot,Cylinder,"Cylinder design 5ml, 1/6oz Blue glass bottle with plastic roller ball plug and silver cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and",Cobalt Blue,5 ml (0.17 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1779011943373-794019ff-decf-4903-9634-728f0c221736.png?v=1779012088,
GB-CIR-FRS-100ML-ASP-SGLD,GBCrclFrst100AnSpGl,Circle,"Circle design 100 ml, 3 1/2oz frosted glass bottle with gold vintage style sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of y",Frosted,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779592937931_f6u4y3.png?v=1779593599,
GB-DVA-CLR-46ML-RDC-SGLD,GBDiva46RdcrShnGl,Diva,"Diva design 46 ml, 1.64oz  clear glass bottle  with reducer and shiny gold cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Our Classic Diva bottle family is available in 30ml, 46ml and 100ml. Price each",Clear,46 ml (1.56 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779507723488_r6pb2d.png?v=1779508422,
GB-CYL-AMB-9ML-MRL-WHT,GBCylAmb9MtlRollWht,Cylinder,"Cylinder design 9ml,1/3 oz amber glass bottle with metal roller ball plug and white cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Price each",Amber,9 ml (0.3 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779613793492_769l6g.png?v=1779627575,
