id,grace_sku,website_sku,category,family,capacity,neck_thread_size,item_name,item_description,image_url,price_1,price_10,price_12,in_stock,product_url,compatible_components_count,color,canonical_slug,colorSource,csvLastUpdatedAt,convexSyncedAt
BB-GB-100-0029,GB-CIR-CLR-100ML-RDC-SSLV,GBCrcl100RdcrShnSl,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and shiny silver cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size","Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and shiny silver cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size",https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100RdcrShnSl.gif,2.02,,1.92,True,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-shiny-silver-cap,45.0,clear,circle-100ml-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0023,GB-CIR-CLR-100ML-RDC-MSLV,GBCrcl100RdcrMtSl,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size","Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size",https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100RdcrMtSl.gif,2.02,,2.19,True,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-silver-matte-cap,45.0,clear,circle-100ml-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0027,GB-CIR-CLR-100ML-RDC-SBLK-T,GBCrcl100RdcrShnBlkTall,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and tall black shiny cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml","Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and tall black shiny cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml",https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100RdcrShnBlkTall.gif,2.02,,2.19,True,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-tall-black-shiny-cap,45.0,black,circle-100ml-black-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0024,GB-CIR-CLR-100ML-RDC-MSLV-T,GBCrcl100RdcrMtSlTall,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and tall silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml","Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and tall silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml",https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100RdcrMtSlTall.gif,2.02,,1.92,True,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-tall-silver-matte-cap,45.0,clear,circle-100ml-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0030,GB-CIR-CLR-100ML-RDC-WHT,GBCrcl100RdcrWht,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and white cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size. Price","Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and white cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size. Price",https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100RdcrWht.gif,2.02,,2.19,True,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-white-cap,45.0,white,circle-100ml-white-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0034,GB-CIR-CLR-100ML-SPR-SBLK,GBCrcl100SpryShnBlk,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with shiny black spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size. Pric","Circle design 100 ml, 3 1/2oz  clear glass bottle  with shiny black spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size. Pric",https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100SpryShnBlk.gif,3.05,,2.9,True,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-shiny-black-spray-pump-and-cap,45.0,black,circle-100ml-black-finemist,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0035,GB-CIR-CLR-100ML-SPR-SGLD,GBCrcl100SpryShnGl,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with shiny gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size. Price","Circle design 100 ml, 3 1/2oz  clear glass bottle  with shiny gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size. Price",https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100SpryShnGl.gif,3.05,,2.9,True,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-shiny-gold-spray-pump-and-cap,45.0,clear,circle-100ml-finemist,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0036,GB-CIR-CLR-100ML-SPR-SSLV,GBCrcl100SpryShnSl,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with shiny silver spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size. Pri","Circle design 100 ml, 3 1/2oz  clear glass bottle  with shiny silver spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size. Pri",https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100SpryShnSl.gif,3.05,,2.9,True,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-shiny-silver-spray-and-cap,45.0,clear,circle-100ml-finemist,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0018,GB-CIR-CLR-100ML-ASP-WHT,GBCrcl100AnSpWht,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with white vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the bea","Circle design 100 ml, 3 1/2oz  clear glass bottle  with white vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the bea",https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100AnSpWht.gif,5.9,,5.61,True,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-white-vintage-style-bulb-sprayer-shiny-silver-collar-cap,45.0,white,circle-100ml-white-antiquespray,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0325,LB-CIR-CLR-100ML-LPM-CPR,LBCrcl100LtnCu,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz clear glass bottle with matte copper lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles availa","Circle design 100 ml, 3 1/2oz clear glass bottle with matte copper lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles availa",https://www.bestbottles.com/images/store/enlarged_pics/LBCrcl100LtnCu.gif,3.05,,2.9,True,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-matte-copper-lotion-pump-and-cap,45.0,clear,circle-100ml-lotionpump,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0326,LB-CIR-CLR-100ML-LPM-MGLD,LBCrcl100LtnMtGl,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz clear glass bottle with matte gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles availabl","Circle design 100 ml, 3 1/2oz clear glass bottle with matte gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles availabl",https://www.bestbottles.com/images/store/enlarged_pics/LBCrcl100LtnMtGl.gif,3.05,,2.9,True,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-matte-gold-lotion-pump-and-cap,45.0,clear,circle-100ml-lotionpump,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0327,LB-CIR-CLR-100ML-LPM-MSLV,LBCrcl100LtnMtSl,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz clear glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles availa","Circle design 100 ml, 3 1/2oz clear glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles availa",https://www.bestbottles.com/images/store/enlarged_pics/LBCrcl100LtnMtSl.gif,3.05,,2.9,True,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-matte-silver-lotion-pump-and-cap,45.0,clear,circle-100ml-lotionpump,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0328,LB-CIR-CLR-100ML-LPM-SBLK,LBCrcl100LtnShnBlk,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz clear glass bottle with shiny black lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles availab","Circle design 100 ml, 3 1/2oz clear glass bottle with shiny black lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles availab",https://www.bestbottles.com/images/store/enlarged_pics/LBCrcl100LtnShnBlk.gif,3.05,,2.9,True,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-shiny-black-lotion-pump-and-cap,45.0,black,circle-100ml-black-lotionpump,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0329,LB-CIR-CLR-100ML-LPM-SGLD,LBCrcl100LtnShnGl,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz clear glass bottle with shiny gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles availabl","Circle design 100 ml, 3 1/2oz clear glass bottle with shiny gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles availabl",https://www.bestbottles.com/images/store/enlarged_pics/LBCrcl100LtnShnGl.gif,3.05,,2.9,True,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-shiny-gold-lotion-pump-and-cap,45.0,clear,circle-100ml-lotionpump,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0330,LB-CIR-CLR-100ML-LPM-SSLV,LBCrcl100LtnShnSl,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz clear glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles availa","Circle design 100 ml, 3 1/2oz clear glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles availa",https://www.bestbottles.com/images/store/enlarged_pics/LBCrcl100LtnShnSl.gif,3.05,,2.9,True,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-shiny-silver-lotion-pump-and-cap,45.0,clear,circle-100ml-lotionpump,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0324,LB-CIR-CLR-100ML-LPM-COCP,LBCrcl100LtnClOvrCap,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle de","Circle design 100 ml, 3 1/2oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle de",https://www.bestbottles.com/images/store/enlarged_pics/LBCrcl100LtnClOvrCap.gif,3.05,,2.9,True,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,45.0,clear,circle-100ml,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0045,GB-CIR-FRS-100ML-ASP-01,GBCrclFrst100AnSpTslBlk,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with Black vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhan","Circle design 100 ml, 3 1/2oz frosted glass bottle with Black vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhan",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100AnSpTslBlk.gif,7.15,,3.47,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-black-vintage-style-sprayer-with-tassel-shiny-silver-collar,45.0,frosted,circle-100ml-frosted-antiquespray-tassel,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0046,GB-CIR-FRS-100ML-AST-GLD,GBCrclFrst100AnSpTslGl,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with Gold vintage style bulb sprayer with tasseland shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance","Circle design 100 ml, 3 1/2oz frosted glass bottle with Gold vintage style bulb sprayer with tasseland shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100AnSpTslGl.gif,7.15,,6.79,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-gold-vintage-style-sprayer-with-tassel-shiny-gold-collar,45.0,frosted,circle-100ml-frosted-antiquespray-tassel,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0047,GB-CIR-FRS-100ML-AST-IVGD,GBCrclFrst100AnSpTslIvyGl,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with Ivory vintage style bulb sprayer with tassel and shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhanc","Circle design 100 ml, 3 1/2oz frosted glass bottle with Ivory vintage style bulb sprayer with tassel and shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhanc",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100AnSpTslIvyGl.gif,7.15,,6.79,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-gold-collar,45.0,frosted,circle-100ml-frosted-antiquespray-tassel,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0048,GB-CIR-FRS-100ML-ASP-02,GBCrclFrst100AnSpTslIvySl,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with Ivory vintage style bulb sprayer with tassel and shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enha","Circle design 100 ml, 3 1/2oz frosted glass bottle with Ivory vintage style bulb sprayer with tassel and shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enha",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100AnSpTslIvySl.gif,7.15,,3.47,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-silver-collar,45.0,frosted,circle-100ml-frosted-antiquespray-tassel,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0049,GB-CIR-FRS-100ML-ASP-03,GBCrclFrst100AnSpTslLvn,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with Lavender vintage style bulb sprayer with Tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers en","Circle design 100 ml, 3 1/2oz frosted glass bottle with Lavender vintage style bulb sprayer with Tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers en",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100AnSpTslLvn.gif,7.15,,6.79,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-lavender-vintage-style-sprayer-with-tassel-shiny-silver-collar,45.0,frosted,circle-100ml-frosted-antiquespray-tassel,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0051,GB-CIR-FRS-100ML-ASP-04,GBCrclFrst100AnSpTslPnk,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with Pink vintage style bulb sprayer with tassel and shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance","Circle design 100 ml, 3 1/2oz frosted glass bottle with Pink vintage style bulb sprayer with tassel and shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100AnSpTslPnk.gif,7.15,,3.47,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-pink-vintage-style-sprayer-with-tassel-shiny-gold-collar,45.0,frosted,circle-100ml-frosted-antiquespray-tassel,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0052,GB-CIR-FRS-100ML-ASP-05,GBCrclFrst100AnSpTslRed,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with Red vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance","Circle design 100 ml, 3 1/2oz frosted glass bottle with Red vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100AnSpTslRed.gif,7.15,,3.47,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-red-vintage-style-sprayer-with-tassel-shiny-silver-collar,45.0,frosted,circle-100ml-frosted-antiquespray-tassel,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0050,GB-CIR-FRS-100ML-AST-MSLV,GBCrclFrst100AnSpTslMtSl,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with Silver vintage style bulb sprayer with tasseland matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enha","Circle design 100 ml, 3 1/2oz frosted glass bottle with Silver vintage style bulb sprayer with tasseland matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enha",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100AnSpTslMtSl.gif,7.15,,6.79,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-matte-silver-vintage-style-sprayer-with-tassel-matte-silver-collar,45.0,frosted,circle-100ml-frosted-antiquespray-tassel,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0053,GB-CIR-FRS-100ML-ASP-06,GBCrclFrst100AnSpTslWht,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with White vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhan","Circle design 100 ml, 3 1/2oz frosted glass bottle with White vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhan",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100AnSpTslWht.gif,7.15,,3.47,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-white-vintage-style-sprayer-with-tassel-shiny-silver-collar,45.0,frosted,circle-100ml-frosted-antiquespray-tassel,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0037,GB-CIR-FRS-100ML-ASP-BLK,GBCrclFrst100AnSpBlk,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with black vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the bea","Circle design 100 ml, 3 1/2oz frosted glass bottle with black vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the bea",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100AnSpBlk.gif,6.4,,6.08,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-black-vintage-style-bulb-sprayer-shiny-silver-collar-cap,45.0,frosted,circle-100ml-frosted-antiquespray,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0038,GB-CIR-FRS-100ML-ASP-SGLD,GBCrclFrst100AnSpGl,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with gold vintage style sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of y","Circle design 100 ml, 3 1/2oz frosted glass bottle with gold vintage style sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of y",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100AnSpGl.gif,6.4,,6.08,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-gold-vintage-style-sprayer-shiny-gold-collar-cap,45.0,frosted,circle-100ml-frosted-antiquespray,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0039,GB-CIR-FRS-100ML-ASP-IVGD,GBCrclFrst100AnSpIvyGl,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with ivory vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beaut","Circle design 100 ml, 3 1/2oz frosted glass bottle with ivory vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beaut",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100AnSpIvyGl.gif,6.4,,6.08,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-gold-collar-cap,45.0,frosted,circle-100ml-frosted-antiquespray,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0040,GB-CIR-FRS-100ML-ASP-IVSL,GBCrclFrst100AnSpIvySl,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with ivory vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the bea","Circle design 100 ml, 3 1/2oz frosted glass bottle with ivory vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the bea",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100AnSpIvySl.gif,6.4,,3.37,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-silver-collar-cap,45.0,frosted,circle-100ml-frosted-antiquespray,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0041,GB-CIR-FRS-100ML-ASP-LVN,GBCrclFrst100AnSpLvn,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with lavender vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the","Circle design 100 ml, 3 1/2oz frosted glass bottle with lavender vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100AnSpLvn.gif,6.4,,3.37,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-lavender-vintage-style-bulb-sprayer-shiny-silver-collar-cap,45.0,frosted,circle-100ml-frosted-antiquespray,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0332,LB-CIR-FRS-100ML-LPM-CPR,LBCrclFrst100LtnCu,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with matte copper lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles avai","Circle design 100 ml, 3 1/2oz frosted glass bottle with matte copper lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles avai",https://www.bestbottles.com/images/store/enlarged_pics/LBCrclFrst100LtnCu.gif,3.55,,3.37,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-matte-copper-lotion-pump-and-cap,45.0,frosted,circle-100ml-frosted-lotionpump,text-mined,2026-06-24T22:18:29.034Z,
