grace_sku,neck_finish,capacity_ml,height_mm,height_capped_mm,diameter_mm,width_mm,depth_mm,page
GBElg60RdcrIvyLthr,18-415,60.0,86.0,100.0,,54.0,27.0,https_www_bestbottles_com_product_elegant_design_60_ml_glass_bottle_reducer_ivory_faux_leather_cap.html
GBElg60RdcrLBrwnLthr,18-415,60.0,86.0,100.0,,54.0,27.0,https_www_bestbottles_com_product_elegant_design_60_ml_glass_bottle_reducer_light_brown_faux_leather_cap.html
GBElg60RdcrPnkLthr,18-415,60.0,86.0,100.0,,54.0,27.0,https_www_bestbottles_com_product_elegant_design_60_ml_glass_bottle_reducer_pink_faux_leather_cap.html
GBElg60RdcrShnGl,18-415,60.0,86.0,90.0,,54.0,27.0,https_www_bestbottles_com_product_elegant_design_60_ml_glass_bottle_reducer_shiny_gold_cap.html
GBElg60RdcrShnSl,18-415,60.0,86.0,90.0,,54.0,27.0,https_www_bestbottles_com_product_elegant_design_60_ml_glass_bottle_reducer_shiny_silver_cap.html
GBElg60RdcrMtSl,18-415,60.0,86.0,90.0,,54.0,27.0,https_www_bestbottles_com_product_elegant_design_60_ml_glass_bottle_reducer_silver_matte_cap.html
GBElg60RdcrShnBlkTall,18-415,60.0,86.0,97.0,,54.0,27.0,https_www_bestbottles_com_product_elegant_design_60_ml_glass_bottle_reducer_tall_black_shiny_cap.html
GBElg60RdcrMtSlTall,18-415,60.0,86.0,97.0,,54.0,27.0,https_www_bestbottles_com_product_elegant_design_60_ml_glass_bottle_reducer_tall_silver_matte_cap.html
GBElg60RdcrWht,18-415,60.0,86.0,97.0,,54.0,27.0,https_www_bestbottles_com_product_elegant_design_60_ml_glass_bottle_reducer_white_cap.html
LBElg60LtnShnBlk,18-415,60.0,86.0,111.0,,54.0,27.0,https_www_bestbottles_com_product_elegant_design_60_ml_glass_bottle_shiny_black_lotion_pump_and_cap.html
GBElg60SpryShnBlk,18-415,60.0,86.0,111.0,,54.0,27.0,https_www_bestbottles_com_product_elegant_design_60_ml_glass_bottle_shiny_black_spray_pump_and_cap.html
LBElg60LtnShnGl,18-415,60.0,86.0,111.0,,54.0,27.0,https_www_bestbottles_com_product_elegant_design_60_ml_glass_bottle_shiny_gold_lotion_pump_and_cap.html
GBElg60SpryShnGl,18-415,60.0,86.0,111.0,,54.0,27.0,https_www_bestbottles_com_product_elegant_design_60_ml_glass_bottle_shiny_gold_spray_pump_and_cap.html
LBElg60LtnShnSl,18-415,60.0,86.0,111.0,,54.0,27.0,https_www_bestbottles_com_product_elegant_design_60_ml_glass_bottle_shiny_silver_lotion_pump_and_cap.html
GBElg60SpryShnSl,18-415,60.0,86.0,111.0,,54.0,27.0,https_www_bestbottles_com_product_elegant_design_60_ml_glass_bottle_shiny_silver_spray_and_cap.html
GBElg60DrpCu,18-415,60.0,86.0,110.0,,54.0,27.0,https_www_bestbottles_com_product_elegant_design_60_ml_glass_bottle_white_dropper_shiny_copper_collar_cap.html
GBElg60DrpGl,18-415,60.0,86.0,110.0,,54.0,27.0,https_www_bestbottles_com_product_elegant_design_60_ml_glass_bottle_white_dropper_shiny_gold_collar_cap.html
GBElg60DrpSl,18-415,60.0,86.0,110.0,,54.0,27.0,https_www_bestbottles_com_product_elegant_design_60_ml_glass_bottle_white_dropper_shiny_silver_collar_cap.html
LBElg60WhtClOvrCp,18-415,60.0,86.0,,,54.0,,https_www_bestbottles_com_product_elegant_design_60_ml_glass_bottle_white_rectangular_clear_over_the_cap.html
GBElg60AnSpWht,18-415,60.0,86.0,112.0,,54.0,27.0,https_www_bestbottles_com_product_elegant_design_60_ml_glass_bottle_white_vintage_style_bulb_sprayer_shiny_silver_collar_cap.html
GBElg60AnSpTslWht,18-415,60.0,86.0,108.0,,54.0,27.0,https_www_bestbottles_com_product_elegant_design_60_ml_glass_bottle_white_vintage_style_sprayer_with_tassel_shiny_silver_collar.html
GBEmp100AnSpBlk,18-415,100.0,107.0,134.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_black_vintage_style_bulb_sprayer_shiny_silver_collar_cap.html
GBEmp100AnSpTslBlk,18-415,100.0,107.0,128.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_black_vintage_style_sprayer_with_tassel_shiny_silver_collar.html
LBEmp100LtnClOvrCap,18-415,100.0,107.0,133.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_clear_over_the_cap_lotion_pump_matte_silver_collar_cap.html
GBEmp100AnSpGl,18-415,100.0,107.0,134.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_gold_vintage_style_sprayer_shiny_gold_collar_cap.html
GBEmp100AnSpTslGl,18-415,100.0,107.0,128.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_gold_vintage_style_sprayer_with_tassel_shiny_gold_collar.html
GBEmp100AnSpIvyGl,18-415,100.0,107.0,134.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_ivory_vintage_style_bulb_sprayer_shiny_gold_collar_cap.html
GBEmp100AnSpIvySl,18-415,100.0,107.0,134.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_ivory_vintage_style_bulb_sprayer_shiny_silver_collar_cap.html
GBEmp100AnSpTslIvyGl,18-415,100.0,107.0,128.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_ivory_vintage_style_sprayer_with_tassel_shiny_gold_collar.html
GBEmp100AnSpTslIvySl,18-415,100.0,107.0,128.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_ivory_vintage_style_sprayer_with_tassel_shiny_silver_collar.html
GBEmp100AnSpLvn,18-415,100.0,107.0,134.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_lavender_vintage_style_bulb_sprayer_shiny_silver_collar_cap.html
GBEmp100AnSpTslLvn,18-415,100.0,107.0,128.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_lavender_vintage_style_sprayer_with_tassel_shiny_silver_collar.html
LBEmp100LtnCu,18-415,100.0,107.0,132.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_matte_copper_lotion_pump_and_cap.html
GBEmp100SpryCu,18-415,100.0,107.0,132.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_matte_copper_spray_and_cap.html
LBEmp100LtnMtGl,18-415,100.0,107.0,132.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_matte_gold_lotion_pump_and_cap.html
GBEmp100SpryMtGl,18-415,100.0,107.0,132.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_matte_gold_spray_pump_and_cap.html
LBEmp100LtnMtSl,18-415,100.0,107.0,132.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_matte_silver_lotion_pump_and_cap.html
GBEmp100SpryMtSl,18-415,100.0,107.0,132.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_matte_silver_spray_pump_and_cap.html
GBEmp100AnSpMtSl,18-415,100.0,107.0,134.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_matte_silver_vintage_style_sprayer_matte_silver_collar_cap.html
GBEmp100AnSpTslMtSl,18-415,100.0,107.0,128.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_matte_silver_vintage_style_sprayer_with_tassel_matte_silver_collar.html
GBEmp100AnSpPnk,18-415,100.0,107.0,134.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_pink_vintage_style_bulb_sprayer_shiny_gold_collar_cap.html
GBEmp100AnSpTslPnk,18-415,100.0,107.0,128.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_pink_vintage_style_sprayer_with_tassel_shiny_gold_collar.html
GBEmp100AnSpRed,18-415,100.0,107.0,134.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_red_vintage_style_bulb_sprayer_shiny_silver_collar_cap.html
GBEmp100AnSpTslRed,18-415,100.0,107.0,128.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_red_vintage_style_sprayer_with_tassel_shiny_silver_collar.html
GBEmp100RdcrBlkLthr,18-415,100.0,107.0,121.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_reducer_black_faux_leather_cap.html
GBEmp100RdcrShnBlk,18-415,100.0,107.0,110.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_reducer_black_shiny_cap.html
GBEmp100RdcrBrwnLthr,18-415,100.0,107.0,121.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_reducer_brown_faux_leather_cap.html
GBEmp100RdcrIvyLthr,18-415,100.0,107.0,121.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_reducer_ivory_faux_leather_cap.html
GBEmp100RdcrLBrwnLthr,18-415,100.0,107.0,121.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_reducer_light_brown_faux_leather_cap.html
GBEmp100RdcrPnkLthr,18-415,100.0,107.0,121.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_reducer_pink_faux_leather_cap.html
GBEmp100RdcrShnGl,18-415,100.0,107.0,110.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_reducer_shiny_gold_cap.html
GBEmp100RdcrShnSl,18-415,100.0,107.0,110.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_reducer_shiny_silver_cap.html
GBEmp100RdcrMtSl,18-415,100.0,107.0,110.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_reducer_silver_matte_cap.html
GBEmp100RdcrShnBlkTall,18-415,100.0,107.0,118.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_reducer_tall_black_shiny_cap.html
GBEmp100RdcrMtSlTall,18-415,100.0,107.0,118.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_reducer_tall_silver_matte_cap.html
GBEmp100RdcrWht,18-415,100.0,107.0,118.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_reducer_white_cap.html
LBEmp100LtnShnBlk,18-415,100.0,107.0,132.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_shiny_black_lotion_pump_and_cap.html
GBEmp100SpryShnBlk,18-415,100.0,107.0,132.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_shiny_black_spray_pump_and_cap.html
LBEmp100LtnShnGl,18-415,100.0,107.0,132.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_shiny_gold_lotion_pump_and_cap.html
GBEmp100SpryShnGl,18-415,100.0,107.0,132.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_shiny_gold_spray_pump_and_cap.html
LBEmp100LtnShnSl,18-415,100.0,107.0,132.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_shiny_silver_lotion_pump_and_cap.html
GBEmp100SpryShnSl,18-415,100.0,107.0,132.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_shiny_silver_spray_and_cap.html
LBEmp100WhtClOvrCp,18-415,100.0,107.0,139.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_white_rectangular_clear_over_the_cap.html
GBEmp100AnSpWht,18-415,100.0,107.0,134.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_white_vintage_style_bulb_sprayer_shiny_silver_collar_cap.html
GBEmp100AnSpTslWht,18-415,100.0,107.0,128.0,,46.0,,https_www_bestbottles_com_product_empire_design_100_ml_glass_bottle_white_vintage_style_sprayer_with_tassel_shiny_silver_collar.html
GBEmp50AnSpBlk,18-415,50.0,88.0,116.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_black_vintage_style_bulb_sprayer_shiny_silver_collar_cap.html
GBEmp50AnSpTslBlk,18-415,50.0,88.0,110.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_black_vintage_style_sprayer_with_tassel_shiny_silver_collar.html
LBEmp50LtnClOvrCap,18-415,50.0,88.0,115.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_clear_over_the_cap_lotion_pump_matte_silver_collar_cap.html
GBEmp50AnSpGl,18-415,50.0,88.0,116.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_gold_vintage_style_sprayer_shiny_gold_collar_cap.html
GBEmp50AnSpTslGl,18-415,50.0,88.0,110.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_gold_vintage_style_sprayer_with_tassel_shiny_gold_collar.html
GBEmp50AnSpIvyGl,18-415,50.0,88.0,116.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_ivory_vintage_style_bulb_sprayer_shiny_gold_collar_cap.html
GBEmp50AnSpIvySl,18-415,50.0,88.0,116.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_ivory_vintage_style_bulb_sprayer_shiny_silver_collar_cap.html
GBEmp50AnSpTslIvyGl,18-415,50.0,88.0,110.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_ivory_vintage_style_sprayer_with_tassel_shiny_gold_collar.html
GBEmp50AnSpTslIvySl,18-415,50.0,88.0,110.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_ivory_vintage_style_sprayer_with_tassel_shiny_silver_collar.html
GBEmp50AnSpLvn,18-415,50.0,88.0,116.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_lavender_vintage_style_bulb_sprayer_shiny_silver_collar_cap.html
GBEmp50AnSpTslLvn,18-415,50.0,88.0,110.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_lavender_vintage_style_sprayer_with_tassel_shiny_silver_collar.html
LBEmp50LtnCu,18-415,50.0,88.0,114.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_matte_copper_lotion_pump_and_cap.html
GBEmp50SpryCu,18-415,50.0,88.0,114.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_matte_copper_spray_and_cap.html
LBEmp50LtnMtGl,18-415,50.0,88.0,114.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_matte_gold_lotion_pump_and_cap.html
GBEmp50SpryMtGl,18-415,50.0,88.0,114.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_matte_gold_spray_pump_and_cap.html
LBEmp50LtnMtSl,18-415,50.0,88.0,114.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_matte_silver_lotion_pump_and_cap.html
GBEmp50SpryMtSl,18-415,50.0,88.0,114.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_matte_silver_spray_pump_and_cap.html
GBEmp50AnSpMtSl,18-415,50.0,88.0,116.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_matte_silver_vintage_style_sprayer_matte_silver_collar_cap.html
GBEmp50AnSpTslMtSl,18-415,50.0,88.0,110.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_matte_silver_vintage_style_sprayer_with_tassel_matte_silver_collar.html
GBEmp50AnSpPnk,18-415,50.0,88.0,116.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_pink_vintage_style_bulb_sprayer_shiny_gold_collar_cap.html
GBEmp50AnSpTslPnk,18-415,50.0,88.0,110.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_pink_vintage_style_sprayer_with_tassel_shiny_gold_collar.html
GBEmp50AnSpRed,18-415,50.0,88.0,116.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_red_vintage_style_bulb_sprayer_shiny_silver_collar_cap.html
GBEmp50AnSpTslRed,18-415,50.0,88.0,110.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_red_vintage_style_sprayer_with_tassel_shiny_silver_collar.html
GBEmp50RdcrBlkLthr,18-415,50.0,88.0,103.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_reducer_black_faux_leather_cap.html
GBEmp50RdcrShnBlk,18-415,50.0,88.0,93.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_reducer_black_shiny_cap.html
GBEmp50RdcrBrwnLthr,18-415,50.0,88.0,103.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_reducer_brown_faux_leather_cap.html
GBEmp50RdcrIvyLthr,18-415,50.0,88.0,103.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_reducer_ivory_faux_leather_cap.html
GBEmp50RdcrLBrwnLthr,18-415,50.0,88.0,103.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_reducer_light_brown_faux_leather_cap.html
GBEmp50RdcrPnkLthr,18-415,50.0,88.0,103.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_reducer_pink_faux_leather_cap.html
GBEmp50RdcrShnGl,18-415,50.0,88.0,93.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_reducer_shiny_gold_cap.html
GBEmp50RdcrShnSl,18-415,50.0,88.0,93.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_reducer_shiny_silver_cap.html
GBEmp50RdcrMtSl,18-415,50.0,88.0,93.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_reducer_silver_matte_cap.html
GBEmp50RdcrShnBlkTall,18-415,50.0,88.0,100.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_reducer_tall_black_shiny_cap.html
GBEmp50RdcrMtSlTall,18-415,50.0,88.0,100.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_reducer_tall_silver_matte_cap.html
GBEmp50RdcrWht,18-415,50.0,88.0,100.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_reducer_white_cap.html
LBEmp50LtnShnBlk,18-415,50.0,88.0,114.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_shiny_black_lotion_pump_and_cap.html
GBEmp50SpryShnBlk,18-415,50.0,88.0,114.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_shiny_black_spray_pump_and_cap.html
LBEmp50LtnShnGl,18-415,50.0,88.0,114.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_shiny_gold_lotion_pump_and_cap.html
GBEmp50SpryShnGl,18-415,50.0,88.0,114.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_shiny_gold_spray_pump_and_cap.html
LBEmp50LtnShnSl,18-415,50.0,88.0,114.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_shiny_silver_lotion_pump_and_cap.html
GBEmp50SpryShnSl,18-415,50.0,88.0,114.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_shiny_silver_spray_and_cap.html
GBEmp50DrpCu,18-415,50.0,88.0,112.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_white_dropper_shiny_copper_collar_cap.html
GBEmp50DrpGl,18-415,50.0,88.0,112.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_white_dropper_shiny_gold_collar_cap.html
GBEmp50DrpSl,18-415,50.0,88.0,112.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_white_dropper_shiny_silver_collar_cap.html
LBEmp50WhtClOvrCp,18-415,50.0,88.0,121.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_white_rectangular_clear_over_the_cap.html
GBEmp50AnSpWht,18-415,50.0,88.0,116.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_white_vintage_style_bulb_sprayer_shiny_silver_collar_cap.html
GBEmp50AnSpTslWht,18-415,50.0,88.0,110.0,,37.0,,https_www_bestbottles_com_product_empire_design_50_ml_glass_bottle_white_vintage_style_sprayer_with_tassel_shiny_silver_collar.html
GBFlair15SpryBlkMatt,13-415,15.0,56.0,77.0,,41.0,20.0,https_www_bestbottles_com_product_flair_design_15_ml_glass_bottle_matte_black_spray.html
GBFlair15SpryBluMatt,13-415,15.0,56.0,77.0,,41.0,20.0,https_www_bestbottles_com_product_flair_design_15_ml_glass_bottle_matte_blue_spray.html
GBFlair15SpryCuMatt,13-415,15.0,56.0,77.0,,41.0,20.0,https_www_bestbottles_com_product_flair_design_15_ml_glass_bottle_matte_copper_spray.html
GBFlair15SpryGlMatt,13-415,15.0,56.0,77.0,,41.0,20.0,https_www_bestbottles_com_product_flair_design_15_ml_glass_bottle_matte_gold_spray.html
GBFlair15SprySlMatt,13-415,15.0,56.0,77.0,,41.0,20.0,https_www_bestbottles_com_product_flair_design_15_ml_glass_bottle_matte_silver_spray.html
GBFlair15MtlRollBlkSh,13-415,15.0,56.0,68.0,,41.0,20.0,https_www_bestbottles_com_product_flair_design_15_ml_glass_bottle_metal_roller_ball_plug_black_shiny_cap.html
GBFlair15MtlRollBlkDot,13-415,15.0,56.0,68.0,,41.0,20.0,https_www_bestbottles_com_product_flair_design_15_ml_glass_bottle_metal_roller_ball_plug_black_shiny_cap_with_dots.html
GBFlair15MtlRollCuMatt,13-415,15.0,56.0,68.0,,41.0,20.0,https_www_bestbottles_com_product_flair_design_15_ml_glass_bottle_metal_roller_ball_plug_matte_copper_cap.html
GBFlair15MtlRollGlMatt,13-415,15.0,56.0,68.0,,41.0,20.0,https_www_bestbottles_com_product_flair_design_15_ml_glass_bottle_metal_roller_ball_plug_matte_gold_cap.html
GBFlair15MtlRollSlMatt,13-415,15.0,56.0,68.0,,41.0,20.0,https_www_bestbottles_com_product_flair_design_15_ml_glass_bottle_metal_roller_ball_plug_matte_silver_cap.html
GBFlair15MtlRollPinkDot,13-415,15.0,56.0,68.0,,41.0,20.0,https_www_bestbottles_com_product_flair_design_15_ml_glass_bottle_metal_roller_ball_plug_pink_cap_with_dots.html
GBFlair15MtlRollGlSh,13-415,15.0,56.0,68.0,,41.0,20.0,https_www_bestbottles_com_product_flair_design_15_ml_glass_bottle_metal_roller_ball_plug_shiny_gold_cap.html
GBFlair15MtlRollSlSh,13-415,15.0,56.0,68.0,,41.0,20.0,https_www_bestbottles_com_product_flair_design_15_ml_glass_bottle_metal_roller_ball_plug_shiny_silver_cap.html
GBFlair15MtlRollSlDot,13-415,15.0,56.0,68.0,,41.0,20.0,https_www_bestbottles_com_product_flair_design_15_ml_glass_bottle_metal_roller_ball_plug_silver_cap_with_dots.html
GBFlair15RollBlkSh,13-415,15.0,56.0,68.0,,41.0,20.0,https_www_bestbottles_com_product_flair_design_15_ml_glass_bottle_plastic_roller_ball_plug_black_shiny_cap.html
GBFlair15RollBlkDot,13-415,15.0,56.0,68.0,,41.0,20.0,https_www_bestbottles_com_product_flair_design_15_ml_glass_bottle_plastic_roller_ball_plug_black_shiny_cap_with_dots.html
