family,product_group_slug,sku,website_sku,product_media_count,issue,recommended_next_action,convex_image_url,product_media_sample
Sleek,sleek-30ml-clear-18-415-lotionpump,LB-SLK-CLR-30ML-LPM-COCP-T,LBSlk30WhtRectClOverCap,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlk30WhtRectClOverCap.gif,
Slim,slim-100ml-clear-18-415-antiquespray,GB-SLM-CLR-100ML-ASP-BLK,GBSlm100AnSpBlk,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm100AnSpBlk.gif,
Sleek,sleek-30ml-clear-18-415-lotionpump,LB-SLK-CLR-30ML-LPM-SBLK,LBSlk30LtnShnBlk,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlk30LtnShnBlk.gif,
Royal,royal-13ml-clear-13-415-rollon,GB-RYL-CLR-13ML-ROL-BKDT,GBRoyal13RollBlkDot,14,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBRoyal13RollBlkDot.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RYL-CLR-13ML-ROL-SLDT.png?v=1781249930 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RYL-CLR-13ML-ROL-MSLV__GBRoyal13RollSlMatt__pdp-main__v001.png?v=1781251555 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RYL-CLR-13ML-ROL-SSLV.png?v=1781251555 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RYL-CLR-13ML-MRL-BKDT__GBRoyal13MtlRollBlkDot__pdp-main__v001.png?v=1781251555 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RYL-CLR-13ML-MRL-SBLK__GBRoyal13MtlRollBlkSh__pdp-main__v001.png?v=1781251555
Slim,slim-100ml-clear-18-415-antiquespray-tassel,GB-SLM-CLR-100ML-AST-BLK,GBSlm100AnSpTslBlk,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm100AnSpTslBlk.gif,
Slim,slim-30ml-clear-18-415-reducer,GB-SLM-CLR-30ML-RDC-WHT,GBSlm30RdcrWht,4,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm30RdcrWht.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-30ML-RDC-SBLK-01__GBSlm30RdcrShnBlk__pdp-main__v001_1f3bee78-4c6b-4cab-adb0-a3f0152f80e1.png?v=1781252356 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-30ML-RDC-MSLV-01__GBSlm30RdcrMtSl__pdp-main__v001_f29963c0-937f-4710-a4e3-09890133f2d4.png?v=1781252356 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-30ML-RDC-MSLV-01__GBSlm30RdcrMtSl__pdp-main__v001.png?v=1781252356 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-30ML-RDC-SBLK-01__GBSlm30RdcrShnBlk__pdp-main__v001.png?v=1781252356
Sleek,sleek-8ml-clear-13-415-finemist,GB-SLK-CLR-8ML-SPR-SSLV,GBSleek8SprySlSh,5,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSleek8SprySlSh.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-SPR-MBLK__GBSleek8SpryBlkMatt__pdp-main__v001.png?v=1781251706 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-SPR-MSLV__GBSleek8SprySlMatt__pdp-main__v001.png?v=1781251706 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-SPR-MBLU__GBSleek8SpryBluMatt__pdp-main__v001.png?v=1781251706 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-SPR-MCPR__GBSleek8SpryCuMatt__pdp-main__v001.png?v=1781251706 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-SPR-MGLD__GBSleek8SpryGlMatt__pdp-main__v001.png?v=1781251705
Sleek,sleek-30ml-clear-18-415-lotionpump,LB-SLK-CLR-30ML-LPM-SGLD,LBSlk30LtnShnGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlk30LtnShnGl.gif,
Slim,slim-30ml-clear-18-415-reducer,GB-SLM-CLR-30ML-RDC-PKLT,GBSlm30RdcrPnkLthr,4,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm30RdcrPnkLthr.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-30ML-RDC-SBLK-01__GBSlm30RdcrShnBlk__pdp-main__v001_1f3bee78-4c6b-4cab-adb0-a3f0152f80e1.png?v=1781252356 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-30ML-RDC-MSLV-01__GBSlm30RdcrMtSl__pdp-main__v001_f29963c0-937f-4710-a4e3-09890133f2d4.png?v=1781252356 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-30ML-RDC-MSLV-01__GBSlm30RdcrMtSl__pdp-main__v001.png?v=1781252356 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-30ML-RDC-SBLK-01__GBSlm30RdcrShnBlk__pdp-main__v001.png?v=1781252356
Sleek,sleek-30ml-clear-18-415-lotionpump,LB-SLK-CLR-30ML-LPM-SSLV,LBSlk30LtnShnSl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlk30LtnShnSl.gif,
Slim,slim-30ml-clear-18-415-reducer,GB-SLM-CLR-30ML-RDC-IVLT,GBSlm30RdcrIvyLthr,4,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm30RdcrIvyLthr.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-30ML-RDC-SBLK-01__GBSlm30RdcrShnBlk__pdp-main__v001_1f3bee78-4c6b-4cab-adb0-a3f0152f80e1.png?v=1781252356 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-30ML-RDC-MSLV-01__GBSlm30RdcrMtSl__pdp-main__v001_f29963c0-937f-4710-a4e3-09890133f2d4.png?v=1781252356 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-30ML-RDC-MSLV-01__GBSlm30RdcrMtSl__pdp-main__v001.png?v=1781252356 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-30ML-RDC-SBLK-01__GBSlm30RdcrShnBlk__pdp-main__v001.png?v=1781252356
Sleek,sleek-30ml-clear-18-415-lotionpump,LB-SLK-CLR-30ML-LPM-MGLD,LBSlk30LtnMtGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlk30LtnMtGl.gif,
Sleek,sleek-30ml-clear-18-415-lotionpump,LB-SLK-CLR-30ML-LPM-MSLV,LBSlk30LtnMtSl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlk30LtnMtSl.gif,
Sleek,sleek-30ml-clear-18-415-lotionpump,LB-SLK-CLR-30ML-LPM-CPR,LBSlk30LtnCu,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlk30LtnCu.gif,
Sleek,sleek-5ml-clear-13-415-rollon,GB-SLK-CLR-5ML-ROL-SBLK,GBSleek5RollBlkSh,12,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSleek5RollBlkSh.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-SBLK__GBSleek5MtlRollBlkSh__pdp-main__v001.png?v=1781252140 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-MCPR__GBSleek5MtlRollCuMatt__pdp-main__v001.png?v=1781252140 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-MGLD__GBSleek5MtlRollGlMatt__pdp-main__v001.png?v=1781252140 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-SGLD__GBSleek5MtlRollGlSh__pdp-main__v001.png?v=1781252140 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-PKDT__GBSleek5MtlRollPinkDot__pdp-main__v001.png?v=1781252140
Slim,slim-30ml-clear-18-415-lotionpump,LB-SLM-CLR-30ML-LPM-SBLK,LBSlm30LtnShnBlk,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlm30LtnShnBlk.gif,
Square,square-15ml-clear-13-415-rollon,GB-SQR-CLR-15ML-ROL-BKDT,GBSqr15RollBlkDot,15,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSqr15RollBlkDot.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SQR-CLR-15ML-MRL-SBLK__GBSqr15MtlRollBlkSh__pdp-main__v001.png?v=1781251570 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SQR-CLR-15ML-MRL-MCPR__GBSqr15MtlRollCuMatt__pdp-main__v001.png?v=1781251570 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SQR-CLR-15ML-MRL-MGLD__GBSqr15MtlRollGlMatt__pdp-main__v001.png?v=1781251569 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SQR-CLR-15ML-MRL-SGLD__GBSqr15MtlRollGlSh__pdp-main__v001.png?v=1781251570 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SQR-CLR-15ML-MRL-PKDT__GBSqr15MtlRollPinkDot__pdp-main__v001.png?v=1781251570
Sleek,sleek-5ml-clear-13-415-rollon,GB-SLK-CLR-5ML-ROL-SGLD,GBSleek5RollGlSh,12,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSleek5RollGlSh.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-SBLK__GBSleek5MtlRollBlkSh__pdp-main__v001.png?v=1781252140 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-MCPR__GBSleek5MtlRollCuMatt__pdp-main__v001.png?v=1781252140 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-MGLD__GBSleek5MtlRollGlMatt__pdp-main__v001.png?v=1781252140 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-SGLD__GBSleek5MtlRollGlSh__pdp-main__v001.png?v=1781252140 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-PKDT__GBSleek5MtlRollPinkDot__pdp-main__v001.png?v=1781252140
Slim,slim-30ml-clear-18-415-lotionpump,LB-SLM-CLR-30ML-LPM-SGLD,LBSlm30LtnShnGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlm30LtnShnGl.gif,
Cylinder,cylinder-28ml-clear-16mm-rollon,GB-CYL-CLR-28ML-RBL,GBRoll28Blk,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBCyl28RollBlk.gif,
Sleek,sleek-5ml-clear-13-415-rollon,GB-SLK-CLR-5ML-ROL-SSLV,GBSleek5RollSlSh,12,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSleek5RollSlSh.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-SBLK__GBSleek5MtlRollBlkSh__pdp-main__v001.png?v=1781252140 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-MCPR__GBSleek5MtlRollCuMatt__pdp-main__v001.png?v=1781252140 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-MGLD__GBSleek5MtlRollGlMatt__pdp-main__v001.png?v=1781252140 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-SGLD__GBSleek5MtlRollGlSh__pdp-main__v001.png?v=1781252140 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-PKDT__GBSleek5MtlRollPinkDot__pdp-main__v001.png?v=1781252140
Slim,slim-30ml-clear-18-415-lotionpump,LB-SLM-CLR-30ML-LPM-MSLV,LBSlm30LtnMtSl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlm30LtnMtSl.gif,
Sleek,sleek-5ml-clear-13-415-rollon,GB-SLK-CLR-5ML-ROL-PKDT,GBSleek5RollPinkDot,12,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSleek5RollPinkDot.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-SBLK__GBSleek5MtlRollBlkSh__pdp-main__v001.png?v=1781252140 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-MCPR__GBSleek5MtlRollCuMatt__pdp-main__v001.png?v=1781252140 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-MGLD__GBSleek5MtlRollGlMatt__pdp-main__v001.png?v=1781252140 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-SGLD__GBSleek5MtlRollGlSh__pdp-main__v001.png?v=1781252140 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-PKDT__GBSleek5MtlRollPinkDot__pdp-main__v001.png?v=1781252140
Slim,slim-30ml-clear-18-415-lotionpump,LB-SLM-CLR-30ML-LPM-MGLD,LBSlm30LtnMtGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlm30LtnMtGl.gif,
Dropper,dropper-18-400,CMP-DRP-BLK-18400-90MM,Drp18-40015mlBlckBulb,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Drp18-40015mlBlckBulb.gif,
Sleek,sleek-5ml-clear-13-415-rollon,GB-SLK-CLR-5ML-ROL-SLDT,GBSleek5RollSlDot,12,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSleek5RollSlDot.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-SBLK__GBSleek5MtlRollBlkSh__pdp-main__v001.png?v=1781252140 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-MCPR__GBSleek5MtlRollCuMatt__pdp-main__v001.png?v=1781252140 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-MGLD__GBSleek5MtlRollGlMatt__pdp-main__v001.png?v=1781252140 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-SGLD__GBSleek5MtlRollGlSh__pdp-main__v001.png?v=1781252140 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-MRL-PKDT__GBSleek5MtlRollPinkDot__pdp-main__v001.png?v=1781252140
Slim,slim-30ml-clear-18-415-lotionpump,LB-SLM-CLR-30ML-LPM-SSLV,LBSlm30LtnShnSl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlm30LtnShnSl.gif,
Dropper,dropper-20-400,CMP-DRP-BLK-20400-76MM-01,Drp20-4001ozBlckBulb,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Drp20-4001ozBlckBulb.gif,
Slim,slim-30ml-clear-18-415-lotionpump,LB-SLM-CLR-30ML-LPM-CPR,LBSlm30LtnCu,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlm30LtnCu.gif,
Dropper,dropper-20-400,CMP-DRP-BLK-20400-90,Drp20-4002ozBlckBulb,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Drp20-4002ozBlckBulb.gif,
Dropper,dropper-18-415,CMP-DRP-CPR-18415,Drp18-415Cu,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Drp18-415Cu.gif,
Tulip,tulip-5ml-amber-13-415-rollon,GB-CYL-AMB-5ML-ROL-SBLK,GBTulipAmb5RollBlkSh,13,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBTulipAmb5RollBlkSh.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-MCPR__GBTulipAmb5MtlRollCuMatt__pdp-main__v001.png?v=1781252182 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-MGLD__GBTulipAmb5MtlRollGlMatt__pdp-main__v001.png?v=1781252182 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-SGLD__GBTulipAmb5MtlRollGlSh__pdp-main__v001.png?v=1781252182 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-PKDT__GBTulipAmb5MtlRollPinkDot__pdp-main__v001.png?v=1781252181 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-SLDT__GBTulipAmb5MtlRollSlDot__pdp-main__v001.png?v=1781252182
Tulip,tulip-5ml-amber-13-415-rollon,GB-CYL-AMB-5ML-ROL-PKDT,GBTulipAmb5RollPinkDot,13,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBTulipAmb5RollPinkDot.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-MCPR__GBTulipAmb5MtlRollCuMatt__pdp-main__v001.png?v=1781252182 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-MGLD__GBTulipAmb5MtlRollGlMatt__pdp-main__v001.png?v=1781252182 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-SGLD__GBTulipAmb5MtlRollGlSh__pdp-main__v001.png?v=1781252182 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-PKDT__GBTulipAmb5MtlRollPinkDot__pdp-main__v001.png?v=1781252181 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-SLDT__GBTulipAmb5MtlRollSlDot__pdp-main__v001.png?v=1781252182
Tulip,tulip-5ml-amber-13-415-rollon,GB-CYL-AMB-5ML-ROL-SLDT,GBTulipAmb5RollSlDot,13,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBTulipAmb5RollSlDot.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-MCPR__GBTulipAmb5MtlRollCuMatt__pdp-main__v001.png?v=1781252182 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-MGLD__GBTulipAmb5MtlRollGlMatt__pdp-main__v001.png?v=1781252182 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-SGLD__GBTulipAmb5MtlRollGlSh__pdp-main__v001.png?v=1781252182 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-PKDT__GBTulipAmb5MtlRollPinkDot__pdp-main__v001.png?v=1781252181 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-SLDT__GBTulipAmb5MtlRollSlDot__pdp-main__v001.png?v=1781252182
Gift Bag,gift-bag-0ml-mixed,ACC-ORG-CHGN-4X6,OBagChGreen4x6,20,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/OBagChGreen5x8.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/ACC-ORG-BLK-4X6__OBagBlack4x6__pdp-main__v001.png?v=1781252406 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/ACC-ORG-BLK-5X8__OBagBlack5x8__pdp-main__v001.png?v=1781252406 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/ACC-ORG-CHGN-5X8__OBagChGreen5x8__pdp-main__v001.png?v=1781252406 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/ACC-ORG-GLD-4X6__OBagGold4x6__pdp-main__v001.png?v=1781252406 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/ACC-ORG-GLD-5X8__OBagGold5x8__pdp-main__v001.png?v=1781252406
Tulip,tulip-5ml-amber-13-415-rollon,GB-CYL-AMB-5ML-ROL-SSLV,GBTulipAmb5RollSlSh,13,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBTulipAmb5RollSlSh.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-MCPR__GBTulipAmb5MtlRollCuMatt__pdp-main__v001.png?v=1781252182 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-MGLD__GBTulipAmb5MtlRollGlMatt__pdp-main__v001.png?v=1781252182 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-SGLD__GBTulipAmb5MtlRollGlSh__pdp-main__v001.png?v=1781252182 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-PKDT__GBTulipAmb5MtlRollPinkDot__pdp-main__v001.png?v=1781252181 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-SLDT__GBTulipAmb5MtlRollSlDot__pdp-main__v001.png?v=1781252182
Tulip,tulip-5ml-amber-13-415-rollon,GB-CYL-AMB-5ML-ROL-SGLD,GBTulipAmb5RollGlSh,13,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBTulipAmb5RollGlSh.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-MCPR__GBTulipAmb5MtlRollCuMatt__pdp-main__v001.png?v=1781252182 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-MGLD__GBTulipAmb5MtlRollGlMatt__pdp-main__v001.png?v=1781252182 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-SGLD__GBTulipAmb5MtlRollGlSh__pdp-main__v001.png?v=1781252182 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-PKDT__GBTulipAmb5MtlRollPinkDot__pdp-main__v001.png?v=1781252181 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-MRL-SLDT__GBTulipAmb5MtlRollSlDot__pdp-main__v001.png?v=1781252182
Sleek,sleek-8ml-clear-13-415-rollon,GB-SLK-CLR-8ML-ROL-SBLK,GBSleek8RollBlkSh,12,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSleek8RollBlkSh.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-SBLK__GBSleek8MtlRollBlkSh__pdp-main__v001.png?v=1781252269 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-MCPR__GBSleek8MtlRollCuMatt__pdp-main__v001.png?v=1781252269 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-MGLD__GBSleek8MtlRollGlMatt__pdp-main__v001.png?v=1781252269 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-SGLD__GBSleek8MtlRollGlSh__pdp-main__v001.png?v=1781252269 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-PKDT__GBSleek8MtlRollPinkDot__pdp-main__v001.png?v=1781252269
